Código_IBGE,Ano,Populacao,Magreza_total_%,PIB,Poverty_%,Unemployed_%
3532058,2016,4642,3.08,45559.13061,13.25,12.35
3548401,2016,4650,1.82,45559.13061,13.25,12.35
3515194,2016,4668,2.54,45559.13061,13.25,12.35
3507308,2016,4675,4.050000000000001,45559.13061,13.25,12.35
3532207,2016,4702,3.82,45559.13061,13.25,12.35
3525805,2016,4710,2.2,45559.13061,13.25,12.35
3555505,2016,4711,4.17,45559.13061,13.25,12.35
3554201,2016,4713,1.39,45559.13061,13.25,12.35
3516853,2016,4714,3.13,45559.13061,13.25,12.35
3530409,2016,4714,0.0,45559.13061,13.25,12.35
3523008,2016,4760,4.34,45559.13061,13.25,12.35
3517109,2016,4787,1.12,45559.13061,13.25,12.35
3502002,2016,4789,0.0,45559.13061,13.25,12.35
3509809,2016,4870,3.23,45559.13061,13.25,12.35
3512605,2016,4881,1.72,45559.13061,13.25,12.35
3509957,2016,4914,2.61,45559.13061,13.25,12.35
3532702,2016,4916,3.66,45559.13061,13.25,12.35
3520608,2016,4936,1.68,45559.13061,13.25,12.35
3526308,2016,4949,3.31,45559.13061,13.25,12.35
3510153,2016,4956,1.43,45559.13061,13.25,12.35
3504701,2016,5006,0.0,45559.13061,13.25,12.35
3541059,2016,5074,1.47,45559.13061,13.25,12.35
3501400,2016,5075,1.92,45559.13061,13.25,12.35
3521150,2016,5101,0.0,45559.13061,13.25,12.35
3518909,2016,5142,2.91,45559.13061,13.25,12.35
3545100,2016,5187,1.25,45559.13061,13.25,12.35
3529500,2016,5232,13.33,45559.13061,13.25,12.35
3504305,2016,5306,1.95,45559.13061,13.25,12.35
3533254,2016,5421,2.04,45559.13061,13.25,12.35
3507704,2016,5506,1.67,45559.13061,13.25,12.35
3503000,2016,5519,3.41,45559.13061,13.25,12.35
3528700,2016,5524,2.35,45559.13061,13.25,12.35
3544608,2016,5526,3.49,45559.13061,13.25,12.35
3527702,2016,5573,3.44,45559.13061,13.25,12.35
3553203,2016,5604,4.0,45559.13061,13.25,12.35
3505351,2016,5619,0.0,45559.13061,13.25,12.35
3509106,2016,5628,4.36,45559.13061,13.25,12.35
3500758,2016,5658,4.23,45559.13061,13.25,12.35
3553856,2016,5660,1.74,45559.13061,13.25,12.35
3546504,2016,5672,4.19,45559.13061,13.25,12.35
3517307,2016,5717,3.0,45559.13061,13.25,12.35
3554904,2016,5743,0.0,45559.13061,13.25,12.35
3515608,2016,5771,1.9,45559.13061,13.25,12.35
3537701,2016,5793,0.0,45559.13061,13.25,12.35
3512506,2016,5820,3.7,45559.13061,13.25,12.35
3543501,2016,5866,1.26,45559.13061,13.25,12.35
3539905,2016,5884,0.0,45559.13061,13.25,12.35
3509452,2016,5932,0.64,45559.13061,13.25,12.35
3501806,2016,5955,1.56,45559.13061,13.25,12.35
3547007,2016,5962,0.0,45559.13061,13.25,12.35
3500550,2016,5977,2.76,45559.13061,13.25,12.35
3545704,2016,5985,3.7,45559.13061,13.25,12.35
3555356,2016,5996,3.33,45559.13061,13.25,12.35
3548104,2016,6041,3.64,45559.13061,13.25,12.35
3536802,2016,6062,1.1,45559.13061,13.25,12.35
3544806,2016,6074,1.28,45559.13061,13.25,12.35
3552908,2016,6152,3.39,45559.13061,13.25,12.35
3536109,2016,6191,3.76,45559.13061,13.25,12.35
3552007,2016,6193,2.41,45559.13061,13.25,12.35
3524907,2016,6200,4.92,45559.13061,13.25,12.35
3512100,2016,6218,1.75,45559.13061,13.25,12.35
3553104,2016,6230,3.66,45559.13061,13.25,12.35
3514700,2016,6281,3.5900000000000003,45559.13061,13.25,12.35
3535705,2016,6330,1.22,45559.13061,13.25,12.35
3535705,2016,6330,1.56,45559.13061,13.25,12.35
3503109,2016,6360,1.01,45559.13061,13.25,12.35
3523701,2016,6363,0.72,45559.13061,13.25,12.35
3502309,2016,6397,5.029999999999999,45559.13061,13.25,12.35
3534104,2016,6447,1.54,45559.13061,13.25,12.35
3519204,2016,6457,2.97,45559.13061,13.25,12.35
3542008,2016,6484,2.6,45559.13061,13.25,12.35
3524501,2016,6609,3.0900000000000003,45559.13061,13.25,12.35
3554953,2016,6612,4.55,45559.13061,13.25,12.35
3534203,2016,6614,1.45,45559.13061,13.25,12.35
3532801,2016,6645,3.06,45559.13061,13.25,12.35
3518107,2016,6662,1.47,45559.13061,13.25,12.35
3532306,2016,6770,2.94,45559.13061,13.25,12.35
3548203,2016,6784,1.33,45559.13061,13.25,12.35
3547908,2016,6785,3.03,45559.13061,13.25,12.35
3516606,2016,6834,2.07,45559.13061,13.25,12.35
3521101,2016,7047,1.1,45559.13061,13.25,12.35
3536406,2016,7065,3.79,45559.13061,13.25,12.35
3526605,2016,7102,3.92,45559.13061,13.25,12.35
3505104,2016,7190,1.32,45559.13061,13.25,12.35
3553906,2016,7236,6.33,45559.13061,13.25,12.35
3533601,2016,7299,6.16,45559.13061,13.25,12.35
3542701,2016,7304,1.69,45559.13061,13.25,12.35
3512902,2016,7381,3.23,45559.13061,13.25,12.35
3519501,2016,7459,2.36,45559.13061,13.25,12.35
3518859,2016,7496,1.9,45559.13061,13.25,12.35
3527009,2016,7591,1.04,45559.13061,13.25,12.35
3550506,2016,7596,3.35,45559.13061,13.25,12.35
3511201,2016,7652,3.12,45559.13061,13.25,12.35
3543253,2016,7690,1.28,45559.13061,13.25,12.35
3552304,2016,7723,2.06,45559.13061,13.25,12.35
3506409,2016,7761,4.66,45559.13061,13.25,12.35
3505401,2016,7804,3.16,45559.13061,13.25,12.35
3531209,2016,7804,1.94,45559.13061,13.25,12.35
3521507,2016,7827,3.8,45559.13061,13.25,12.35
3523800,2016,7842,1.24,45559.13061,13.25,12.35
3545159,2016,7919,0.0,45559.13061,13.25,12.35
3545159,2016,7919,0.39,45559.13061,13.25,12.35
3519808,2016,8055,4.52,45559.13061,13.25,12.35
3528106,2016,8060,2.13,45559.13061,13.25,12.35
3500402,2016,8065,0.0,45559.13061,13.25,12.35
3519907,2016,8070,1.05,45559.13061,13.25,12.35
3511904,2016,8124,4.35,45559.13061,13.25,12.35
3556909,2016,8171,0.0,45559.13061,13.25,12.35
3521606,2016,8217,5.24,45559.13061,13.25,12.35
3548054,2016,8228,0.88,45559.13061,13.25,12.35
3519253,2016,8230,2.06,45559.13061,13.25,12.35
3537503,2016,8312,9.09,45559.13061,13.25,12.35
3513207,2016,8343,3.66,45559.13061,13.25,12.35
3534807,2016,8386,2.37,45559.13061,13.25,12.35
3534807,2016,8386,4.3,45559.13061,13.25,12.35
3503406,2016,8402,5.88,45559.13061,13.25,12.35
3515202,2016,8464,5.12,45559.13061,13.25,12.35
3517802,2016,8495,4.44,45559.13061,13.25,12.35
3514007,2016,8669,2.64,45559.13061,13.25,12.35
3546900,2016,8723,4.65,45559.13061,13.25,12.35
3546900,2016,8723,11.54,45559.13061,13.25,12.35
3504800,2016,8841,0.0,45559.13061,13.25,12.35
3542503,2016,8844,1.3,45559.13061,13.25,12.35
3549508,2016,8854,3.31,45559.13061,13.25,12.35
3514304,2016,8903,0.0,45559.13061,13.25,12.35
3536604,2016,8939,3.13,45559.13061,13.25,12.35
3532504,2016,9003,1.64,45559.13061,13.25,12.35
3542107,2016,9030,1.92,45559.13061,13.25,12.35
3555802,2016,9141,3.44,45559.13061,13.25,12.35
3554409,2016,9164,5.17,45559.13061,13.25,12.35
3554409,2016,9164,0.0,45559.13061,13.25,12.35
3545407,2016,9255,4.82,45559.13061,13.25,12.35
3514601,2016,9325,0.0,45559.13061,13.25,12.35
3519006,2016,9338,4.35,45559.13061,13.25,12.35
3503703,2016,9365,3.03,45559.13061,13.25,12.35
3520202,2016,9397,4.05,45559.13061,13.25,12.35
3532827,2016,9406,1.46,45559.13061,13.25,12.35
3540507,2016,9434,1.69,45559.13061,13.25,12.35
3535200,2016,9545,2.6,45559.13061,13.25,12.35
3515350,2016,9600,4.0600000000000005,45559.13061,13.25,12.35
3528601,2016,9653,1.71,45559.13061,13.25,12.35
3534757,2016,9733,2.66,45559.13061,13.25,12.35
3554706,2016,9890,0.93,45559.13061,13.25,12.35
3551108,2016,9936,0.0,45559.13061,13.25,12.35
3556354,2016,10000,1.41,45559.13061,13.25,12.35
3556354,2016,10000,3.35,45559.13061,13.25,12.35
3555604,2016,10008,3.64,45559.13061,13.25,12.35
3543808,2016,10116,1.93,45559.13061,13.25,12.35
3509304,2016,10393,2.41,45559.13061,13.25,12.35
3544301,2016,10429,3.11,45559.13061,13.25,12.35
3520426,2016,10476,1.98,45559.13061,13.25,12.35
3532900,2016,10599,7.01,45559.13061,13.25,12.35
3550001,2016,10735,4.11,45559.13061,13.25,12.35
3543709,2016,10809,3.2,45559.13061,13.25,12.35
3504909,2016,10821,2.87,45559.13061,13.25,12.35
3517901,2016,10872,1.68,45559.13061,13.25,12.35
3517901,2016,10872,7.14,45559.13061,13.25,12.35
3526506,2016,10876,2.93,45559.13061,13.25,12.35
3548609,2016,10880,3.93,45559.13061,13.25,12.35
3516903,2016,10956,0.0,45559.13061,13.25,12.35
3557303,2016,10971,3.61,45559.13061,13.25,12.35
3537206,2016,11053,2.94,45559.13061,13.25,12.35
3506904,2016,11059,6.89,45559.13061,13.25,12.35
3503604,2016,11078,3.15,45559.13061,13.25,12.35
3536000,2016,11085,4.109999999999999,45559.13061,13.25,12.35
3506300,2016,11169,4.0,45559.13061,13.25,12.35
3519105,2016,11206,1.06,45559.13061,13.25,12.35
3539004,2016,11272,0.0,45559.13061,13.25,12.35
3517000,2016,11325,4.54,45559.13061,13.25,12.35
3532603,2016,11351,3.64,45559.13061,13.25,12.35
3513900,2016,11437,2.08,45559.13061,13.25,12.35
3544905,2016,11541,2.43,45559.13061,13.25,12.35
3517208,2016,11752,4.5,45559.13061,13.25,12.35
3544202,2016,11928,1.59,45559.13061,13.25,12.35
3519402,2016,11980,10.15,45559.13061,13.25,12.35
3552601,2016,12178,1.03,45559.13061,13.25,12.35
3510708,2016,12305,3.16,45559.13061,13.25,12.35
3550803,2016,12335,3.05,45559.13061,13.25,12.35
3557204,2016,12486,2.14,45559.13061,13.25,12.35
3535101,2016,12536,0.8,45559.13061,13.25,12.35
3514502,2016,12558,1.22,45559.13061,13.25,12.35
3509908,2016,12606,1.79,45559.13061,13.25,12.35
3556107,2016,12610,1.58,45559.13061,13.25,12.35
3529807,2016,12757,3.43,45559.13061,13.25,12.35
3541901,2016,12777,3.07,45559.13061,13.25,12.35
3525508,2016,12837,0.95,45559.13061,13.25,12.35
3553005,2016,12851,2.18,45559.13061,13.25,12.35
3504404,2016,12918,3.25,45559.13061,13.25,12.35
3542909,2016,12986,3.43,45559.13061,13.25,12.35
3553609,2016,13069,2.14,45559.13061,13.25,12.35
3532009,2016,13085,2.3,45559.13061,13.25,12.35
3551801,2016,13098,4.33,45559.13061,13.25,12.35
3539400,2016,13216,2.34,45559.13061,13.25,12.35
3522901,2016,13475,2.0,45559.13061,13.25,12.35
3551405,2016,13516,4.220000000000001,45559.13061,13.25,12.35
3556008,2016,13580,2.66,45559.13061,13.25,12.35
3519055,2016,13698,5.17,45559.13061,13.25,12.35
3527603,2016,13703,3.6,45559.13061,13.25,12.35
3541703,2016,13798,4.35,45559.13061,13.25,12.35
3528809,2016,13948,2.35,45559.13061,13.25,12.35
3534906,2016,14024,6.94,45559.13061,13.25,12.35
3538501,2016,14048,2.29,45559.13061,13.25,12.35
3516002,2016,14143,3.76,45559.13061,13.25,12.35
3536307,2016,14223,4.88,45559.13061,13.25,12.35
3553955,2016,14378,2.75,45559.13061,13.25,12.35
3538204,2016,14595,0.0,45559.13061,13.25,12.35
3538204,2016,14595,3.77,45559.13061,13.25,12.35
3546009,2016,14601,2.9,45559.13061,13.25,12.35
3506706,2016,14638,5.44,45559.13061,13.25,12.35
3520905,2016,14674,2.93,45559.13061,13.25,12.35
3504206,2016,15024,2.53,45559.13061,13.25,12.35
3550902,2016,15165,4.37,45559.13061,13.25,12.35
3550902,2016,15165,2.54,45559.13061,13.25,12.35
3521903,2016,15212,0.94,45559.13061,13.25,12.35
3555109,2016,15238,3.11,45559.13061,13.25,12.35
3545605,2016,15255,3.67,45559.13061,13.25,12.35
3549953,2016,15323,4.7,45559.13061,13.25,12.35
3514809,2016,15388,1.69,45559.13061,13.25,12.35
3514809,2016,15388,2.78,45559.13061,13.25,12.35
3535408,2016,15539,3.73,45559.13061,13.25,12.35
3521309,2016,15752,3.79,45559.13061,13.25,12.35
3515400,2016,15994,2.56,45559.13061,13.25,12.35
3501004,2016,16199,6.93,45559.13061,13.25,12.35
3538105,2016,16501,4.59,45559.13061,13.25,12.35
3537008,2016,16582,5.45,45559.13061,13.25,12.35
3504602,2016,16604,2.44,45559.13061,13.25,12.35
3511706,2016,16608,2.71,45559.13061,13.25,12.35
3508108,2016,16714,5.23,45559.13061,13.25,12.35
3545001,2016,16797,3.46,45559.13061,13.25,12.35
3540804,2016,16857,1.14,45559.13061,13.25,12.35
3523305,2016,16913,3.07,45559.13061,13.25,12.35
3551900,2016,16962,2.34,45559.13061,13.25,12.35
3528007,2016,17063,2.55,45559.13061,13.25,12.35
3518503,2016,17213,0.75,45559.13061,13.25,12.35
3514908,2016,17241,4.21,45559.13061,13.25,12.35
3523602,2016,17377,3.05,45559.13061,13.25,12.35
3511607,2016,17378,1.97,45559.13061,13.25,12.35
3543006,2016,17430,2.7,45559.13061,13.25,12.35
3512308,2016,17523,5.47,45559.13061,13.25,12.35
3508801,2016,17573,12.6,45559.13061,13.25,12.35
3508801,2016,17573,1.52,45559.13061,13.25,12.35
3517604,2016,17758,1.1,45559.13061,13.25,12.35
3524600,2016,17876,2.46,45559.13061,13.25,12.35
3539103,2016,17913,1.15,45559.13061,13.25,12.35
3521705,2016,17946,3.46,45559.13061,13.25,12.35
3532405,2016,17959,1.01,45559.13061,13.25,12.35
3530201,2016,18056,3.48,45559.13061,13.25,12.35
3544251,2016,18124,5.68,45559.13061,13.25,12.35
3535606,2016,18166,5.050000000000001,45559.13061,13.25,12.35
3501152,2016,18194,2.8,45559.13061,13.25,12.35
3512001,2016,18311,2.04,45559.13061,13.25,12.35
3500501,2016,18412,1.43,45559.13061,13.25,12.35
3556800,2016,18542,3.45,45559.13061,13.25,12.35
3508702,2016,19001,4.43,45559.13061,13.25,12.35
3515152,2016,19059,2.58,45559.13061,13.25,12.35
3531506,2016,19268,0.93,45559.13061,13.25,12.35
3526100,2016,19274,2.84,45559.13061,13.25,12.35
3511409,2016,19304,2.62,45559.13061,13.25,12.35
3536208,2016,19465,3.98,45559.13061,13.25,12.35
3535804,2016,19545,2.42,45559.13061,13.25,12.35
3508009,2016,19655,4.5,45559.13061,13.25,12.35
3510302,2016,19747,4.43,45559.13061,13.25,12.35
3542404,2016,19860,3.17,45559.13061,13.25,12.35
3523503,2016,19951,1.82,45559.13061,13.25,12.35
3511003,2016,20120,4.92,45559.13061,13.25,12.35
3540903,2016,20169,3.08,45559.13061,13.25,12.35
3526001,2016,20211,2.87,45559.13061,13.25,12.35
3517505,2016,20340,3.23,45559.13061,13.25,12.35
3529906,2016,20409,2.79,45559.13061,13.25,12.35
3502754,2016,20581,2.0500000000000003,45559.13061,13.25,12.35
3533007,2016,20896,0.0,45559.13061,13.25,12.35
3517703,2016,20997,4.61,45559.13061,13.25,12.35
3547700,2016,21037,3.54,45559.13061,13.25,12.35
3505807,2016,21070,3.26,45559.13061,13.25,12.35
3527405,2016,21330,2.58,45559.13061,13.25,12.35
3540002,2016,21526,2.67,45559.13061,13.25,12.35
3529708,2016,21852,1.65,45559.13061,13.25,12.35
3513603,2016,22007,1.57,45559.13061,13.25,12.35
3535309,2016,22146,3.36,45559.13061,13.25,12.35
3535309,2016,22146,3.19,45559.13061,13.25,12.35
3548005,2016,22597,2.39,45559.13061,13.25,12.35
3540754,2016,22911,1.97,45559.13061,13.25,12.35
3521408,2016,22914,3.58,45559.13061,13.25,12.35
3553807,2016,23202,1.94,45559.13061,13.25,12.35
3553302,2016,23241,3.23,45559.13061,13.25,12.35
3512407,2016,23517,2.08,45559.13061,13.25,12.35
3507100,2016,23530,1.25,45559.13061,13.25,12.35
3507902,2016,23641,5.840000000000001,45559.13061,13.25,12.35
3507803,2016,23780,2.71,45559.13061,13.25,12.35
3531407,2016,24128,0.0,45559.13061,13.25,12.35
3502200,2016,24400,2.78,45559.13061,13.25,12.35
3520004,2016,24525,3.77,45559.13061,13.25,12.35
3501301,2016,24733,2.14,45559.13061,13.25,12.35
3538907,2016,24762,2.64,45559.13061,13.25,12.35
3502705,2016,25077,1.92,45559.13061,13.25,12.35
3546702,2016,25192,5.04,45559.13061,13.25,12.35
3556305,2016,25316,2.82,45559.13061,13.25,12.35
3509403,2016,25445,3.6,45559.13061,13.25,12.35
3553401,2016,25597,0.0,45559.13061,13.25,12.35
3537404,2016,25779,2.35,45559.13061,13.25,12.35
3547601,2016,25869,2.85,45559.13061,13.25,12.35
3529203,2016,25966,5.71,45559.13061,13.25,12.35
3521804,2016,26287,3.64,45559.13061,13.25,12.35
3520442,2016,26443,3.5,45559.13061,13.25,12.35
3514106,2016,26706,1.52,45559.13061,13.25,12.35
3539202,2016,26810,3.06,45559.13061,13.25,12.35
3538600,2016,26841,3.12,45559.13061,13.25,12.35
3512209,2016,27345,3.16,45559.13061,13.25,12.35
3547502,2016,27546,2.17,45559.13061,13.25,12.35
3526407,2016,27640,0.32,45559.13061,13.25,12.35
3525201,2016,28012,2.96,45559.13061,13.25,12.35
3537909,2016,28516,3.47,45559.13061,13.25,12.35
3551603,2016,28534,2.82,45559.13061,13.25,12.35
3518305,2016,28664,1.3,45559.13061,13.25,12.35
3509254,2016,28916,3.21,45559.13061,13.25,12.35
3530102,2016,29181,3.0,45559.13061,13.25,12.35
3538808,2016,29728,2.92,45559.13061,13.25,12.35
3542206,2016,29799,2.17,45559.13061,13.25,12.35
3520103,2016,29902,2.94,45559.13061,13.25,12.35
3510807,2016,30012,2.2,45559.13061,13.25,12.35
3520301,2016,30519,3.53,45559.13061,13.25,12.35
3526209,2016,30837,2.21,45559.13061,13.25,12.35
3510005,2016,31198,1.73,45559.13061,13.25,12.35
3506607,2016,31479,4.7,45559.13061,13.25,12.35
3546603,2016,31578,1.85,45559.13061,13.25,12.35
3505609,2016,31579,1.67,45559.13061,13.25,12.35
3502903,2016,31915,2.82,45559.13061,13.25,12.35
3531902,2016,31923,2.18,45559.13061,13.25,12.35
3518206,2016,32502,2.74,45559.13061,13.25,12.35
3508603,2016,32536,4.41,45559.13061,13.25,12.35
3534609,2016,32593,2.85,45559.13061,13.25,12.35
3520400,2016,32782,2.43,45559.13061,13.25,12.35
3550209,2016,32840,3.87,45559.13061,13.25,12.35
3546306,2016,33106,4.34,45559.13061,13.25,12.35
3513702,2016,33165,2.12,45559.13061,13.25,12.35
3544004,2016,33464,6.52,45559.13061,13.25,12.35
3519303,2016,33884,3.43,45559.13061,13.25,12.35
3521002,2016,34149,10.34,45559.13061,13.25,12.35
3505203,2016,34328,3.87,45559.13061,13.25,12.35
3513108,2016,34384,3.1100000000000003,45559.13061,13.25,12.35
3500105,2016,35094,3.19,45559.13061,13.25,12.35
3500303,2016,35189,4.12,45559.13061,13.25,12.35
3525706,2016,35872,3.41,45559.13061,13.25,12.35
3505302,2016,36326,2.96,45559.13061,13.25,12.35
3505302,2016,36326,0.0,45559.13061,13.25,12.35
3500709,2016,36704,3.97,45559.13061,13.25,12.35
3539509,2016,38554,4.15,45559.13061,13.25,12.35
3539509,2016,38554,3.61,45559.13061,13.25,12.35
3501707,2016,38701,3.12,45559.13061,13.25,12.35
3518602,2016,38861,3.45,45559.13061,13.25,12.35
3541604,2016,39139,2.66,45559.13061,13.25,12.35
3541505,2016,39476,2.98,45559.13061,13.25,12.35
3552106,2016,39896,2.15,45559.13061,13.25,12.35
3517406,2016,40053,2.77,45559.13061,13.25,12.35
3517406,2016,40053,1.5,45559.13061,13.25,12.35
3550100,2016,40532,2.28,45559.13061,13.25,12.35
3554508,2016,40613,3.02,45559.13061,13.25,12.35
3524105,2016,41206,3.8,45559.13061,13.25,12.35
3556404,2016,42061,4.029999999999999,45559.13061,13.25,12.35
3525102,2016,42358,5.04,45559.13061,13.25,12.35
3525102,2016,42358,2.53,45559.13061,13.25,12.35
3522703,2016,42547,4.17,45559.13061,13.25,12.35
3534302,2016,42996,2.42,45559.13061,13.25,12.35
3551504,2016,43293,5.25,45559.13061,13.25,12.35
3541307,2016,43718,4.11,45559.13061,13.25,12.35
3545308,2016,43990,2.95,45559.13061,13.25,12.35
3515186,2016,44036,2.95,45559.13061,13.25,12.35
3516705,2016,44557,2.54,45559.13061,13.25,12.35
3527306,2016,44904,3.18,45559.13061,13.25,12.35
3535507,2016,45027,3.04,45559.13061,13.25,12.35
3536703,2016,45314,5.06,45559.13061,13.25,12.35
3554805,2016,45414,1.6800000000000002,45559.13061,13.25,12.35
3511508,2016,45947,7.41,45559.13061,13.25,12.35
3514403,2016,46088,2.42,45559.13061,13.25,12.35
3537107,2016,46094,5.609999999999999,45559.13061,13.25,12.35
3528403,2016,46294,5.32,45559.13061,13.25,12.35
3540200,2016,46818,3.73,45559.13061,13.25,12.35
3546405,2016,46893,3.14,45559.13061,13.25,12.35
3508405,2016,47210,0.95,45559.13061,13.25,12.35
3510203,2016,47475,2.32,45559.13061,13.25,12.35
3544103,2016,48861,3.99,45559.13061,13.25,12.35
3524808,2016,49017,3.56,45559.13061,13.25,12.35
3556453,2016,49542,3.76,45559.13061,13.25,12.35
3531308,2016,49721,2.75,45559.13061,13.25,12.35
3523206,2016,50243,1.99,45559.13061,13.25,12.35
3549409,2016,50520,3.86,45559.13061,13.25,12.35
3503802,2016,51126,5.26,45559.13061,13.25,12.35
3509700,2016,51157,8.12,45559.13061,13.25,12.35
3540606,2016,52221,1.27,45559.13061,13.25,12.35
3524709,2016,53069,0.88,45559.13061,13.25,12.35
3531100,2016,53384,2.41,45559.13061,13.25,12.35
3533908,2016,53702,3.27,45559.13061,13.25,12.35
3510401,2016,53731,2.88,45559.13061,13.25,12.35
3549706,2016,54563,2.78,45559.13061,13.25,12.35
3537800,2016,54907,0.0,45559.13061,13.25,12.35
3540705,2016,55100,4.02,45559.13061,13.25,12.35
3546801,2016,55476,2.75,45559.13061,13.25,12.35
3546801,2016,55476,3.37,45559.13061,13.25,12.35
3524006,2016,55596,2.92,45559.13061,13.25,12.35
3531803,2016,56335,2.84,45559.13061,13.25,12.35
3542602,2016,56356,3.24,45559.13061,13.25,12.35
3553708,2016,56771,3.3000000000000003,45559.13061,13.25,12.35
3507001,2016,56830,1.41,45559.13061,13.25,12.35
3502101,2016,57300,3.01,45559.13061,13.25,12.35
3533403,2016,57504,2.09,45559.13061,13.25,12.35
3506359,2016,57942,2.59,45559.13061,13.25,12.35
3519600,2016,58188,2.7,45559.13061,13.25,12.35
3530300,2016,58314,1.43,45559.13061,13.25,12.35
3505906,2016,61040,3.65,45559.13061,13.25,12.35
3537305,2016,62409,2.75,45559.13061,13.25,12.35
3555000,2016,65705,5.08,45559.13061,13.25,12.35
3537602,2016,65907,1.1,45559.13061,13.25,12.35
3526803,2016,66664,2.2,45559.13061,13.25,12.35
3515103,2016,67788,2.21,45559.13061,13.25,12.35
3512803,2016,67960,3.33,45559.13061,13.25,12.35
3515509,2016,68399,5.510000000000001,45559.13061,13.25,12.35
3530508,2016,68897,3.06,45559.13061,13.25,12.35
3509205,2016,72875,3.79,45559.13061,13.25,12.35
3522604,2016,73410,4.33,45559.13061,13.25,12.35
3556701,2016,73855,0.6000000000000001,45559.13061,13.25,12.35
3539301,2016,75035,1.83,45559.13061,13.25,12.35
3524303,2016,76196,3.48,45559.13061,13.25,12.35
3527108,2016,76562,3.39,45559.13061,13.25,12.35
3519709,2016,77005,4.35,45559.13061,13.25,12.35
3506102,2016,77695,3.82,45559.13061,13.25,12.35
3513405,2016,81406,4.16,45559.13061,13.25,12.35
3509601,2016,81693,2.01,45559.13061,13.25,12.35
3529302,2016,81878,4.9,45559.13061,13.25,12.35
3503901,2016,85199,2.6100000000000003,45559.13061,13.25,12.35
3555406,2016,87364,2.76,45559.13061,13.25,12.35
3550605,2016,87506,2.24,45559.13061,13.25,12.35
3527207,2016,87584,3.49,45559.13061,13.25,12.35
3504503,2016,88938,1.7,45559.13061,13.25,12.35
3549102,2016,89564,5.08,45559.13061,13.25,12.35
3508504,2016,91883,2.41,45559.13061,13.25,12.35
3530805,2016,91929,4.21,45559.13061,13.25,12.35
3557105,2016,92032,2.24,45559.13061,13.25,12.35
3528502,2016,93981,3.81,45559.13061,13.25,12.35
