Ano,Código_IBGE,Aprovação_Rural,Aprovação_Urbana,Reprovação_Rural,Reprovação_Urbana,Abandono_Rural,Abandono_Urbana,Matrículas_Rural,Matrículas_Urbana,Docentes_Rural,Docentes_Urbana,Estabelecimentos_Rural,Estabelecimentos_Urbana,Turmas_Rural,Turmas_Urbana
2011,2611101,80.1,77.3,9.7,11.7,10.2,11,3857,10364,259,624,18,29,122,285
2011,2611533,86.4,98.5,9.6,0.5,4,1,203,202,17,13,1,1,6,7
2011,2611804,78.8,81.7,8,11.7,13.2,6.6,112,1538,16,76,1,3,6,41
2011,2611903,84.9,88,5.4,7.1,9.7,4.9,471,833,19,45,1,2,13,25
2011,2612208,79,88.7,14,7.4,7,3.9,198,2836,29,151,2,8,7,91
2011,2612604,70.3,74.8,7.7,4.9,22,20.3,492,1765,15,77,1,3,11,48
2011,2613107,86.9,89.8,10.4,6.8,2.7,3.4,411,1011,27,41,2,2,9,24
2011,2613800,74,86.4,8.3,8.4,17.7,5.2,93,715,7,46,1,3,3,20
2011,2614204,88.1,84.8,4.8,11.1,7.1,4.1,176,1285,10,68,1,2,8,40
2011,2614808,84.4,92.9,3.2,3.8,12.4,3.3,675,647,56,36,6,2,27,19
2011,2615904,73.3,88.4,13.3,5.5,13.4,6.1,76,392,11,31,1,2,3,16
2011,2616407,84.4,77.2,12.9,12.9,2.7,9.9,704,5043,66,238,2,8,23,148
2011,2616506,86.7,71.8,4.2,5.4,9.1,22.8,144,439,8,19,1,1,5,13
2011,2702306,65.9,63.2,15.8,19.9,18.3,16.9,1237,1851,30,56,1,2,29,45
2011,2702900,64.1,66.7,14.1,10.4,21.8,22.9,709,1254,17,37,1,1,15,32
2011,2703106,77.4,66,8.2,8.5,14.4,25.5,386,970,29,48,2,3,11,28
2011,2705002,81.5,80.4,1.1,6.9,17.4,12.7,185,627,7,25,1,2,5,20
2011,2706307,77.3,57.4,11,23,11.7,19.6,552,3661,38,156,3,5,21,102
2011,2706422,82.7,78.8,1.9,5.4,15.4,15.8,53,390,7,16,1,1,3,10
2011,2707107,79.7,57,5.6,14,14.7,29,505,723,18,52,1,3,14,21
2011,2707701,61.3,52.4,21.2,21.3,17.5,26.3,654,1750,37,68,2,3,17,41
2011,2708402,77.9,72.2,1.3,5.4,20.8,22.4,245,787,8,23,1,1,6,19
2011,2800704,54.1,71,7.4,7.9,38.5,21.1,137,249,6,16,1,1,3,8
2011,2802403,86.2,85.7,0,1.4,13.8,12.9,120,213,13,10,1,1,6,6
2011,2802700,78.2,88.7,5.9,2.4,15.9,8.9,101,258,10,15,1,1,4,8
2011,2803401,71.8,64.5,4,3.5,24.2,32,327,379,34,15,4,1,17,11
2011,2803500,74.7,58.6,13.9,25.9,11.4,15.5,1465,2583,116,93,4,2,49,64
2011,2804409,80.5,68.3,9.8,13.8,9.7,17.9,40,667,4,42,1,2,2,22
2011,2804706,82.6,92.3,2.2,1.5,15.2,6.2,46,200,8,16,1,1,3,7
2011,2804904,77.7,82.8,2.1,11.6,20.2,5.6,94,545,9,18,1,1,3,15
2011,2805406,79.7,81.9,7,6.3,13.3,11.8,274,708,18,30,2,2,11,22
2011,2805604,81.6,74.5,4.5,9,13.9,16.5,519,411,37,20,5,1,20,12
2011,2805802,82.9,66.7,5.9,21.2,11.2,12.1,197,502,12,20,1,1,6,14
2011,2806404,90.8,66.8,1.8,8.7,7.4,24.5,109,255,12,16,1,1,6,6
2011,2806701,79.1,64.8,11.9,16.9,9,18.3,485,2108,65,154,1,6,15,70
2011,2807105,82.5,64.3,9.6,19.5,7.9,16.2,113,1204,12,55,1,1,3,36
2011,2900207,84.2,79.7,8.1,3.5,7.7,16.8,279,610,18,31,1,1,10,24
2011,2900702,72.3,71.7,12,19.1,15.7,9.2,300,4220,14,233,2,6,10,138
2011,2901007,86.9,65,2.3,30.7,10.8,4.3,131,839,14,33,1,1,7,24
2011,2901205,61.7,73.3,23.9,20.3,14.4,6.4,183,660,9,21,1,1,8,21
2011,2901304,90.6,86.8,7.5,8.2,1.9,5,53,608,9,32,1,1,2,26
2011,2901403,91,79,3.6,2.4,5.4,18.6,111,768,12,26,1,1,4,25
2011,2902252,58.1,61.5,0.4,8.3,41.5,30.2,229,289,16,18,1,1,8,11
2011,2902906,86.9,67.5,1.6,6.4,11.5,26.1,313,1084,17,46,1,1,11,30
2011,2903805,91.4,76.2,5,21.2,3.6,2.6,223,867,9,35,2,1,11,25
2011,2903904,60.4,82.7,4,5.2,35.6,12.1,215,2331,7,92,1,3,9,78
2011,2904050,91.5,86.9,0.9,11,7.6,2.1,247,412,40,25,3,2,10,13
2011,2904308,69.3,88.3,14.2,6,16.5,5.7,347,385,17,27,1,2,11,13
2011,2904902,80.3,64.3,5.3,27.8,14.4,7.9,287,871,20,49,3,2,12,26
2011,2905008,91.9,84.2,5.9,12.4,2.2,3.4,135,813,7,58,1,2,5,30
2011,2905503,90.8,81.9,0,12.6,9.2,5.5,89,488,12,16,1,1,4,14
2011,2906808,71.2,71.9,2.9,13.2,25.9,14.9,209,1094,10,43,1,2,8,33
2011,2907301,99.2,82,0,15.7,0.8,2.3,132,1066,12,33,1,1,5,28
2011,2907509,62.5,70.7,30.4,14.1,7.1,15.2,57,1926,13,143,1,5,3,61
2011,2907707,84.5,86.2,10.5,5.2,5,8.6,314,244,31,28,3,2,16,11
2011,2908408,77.2,67.3,11.4,20.4,11.4,12.3,641,1471,72,75,6,4,30,44
2011,2908903,86.1,81.2,8,18.7,5.9,0.1,322,769,20,31,1,2,8,23
2011,2909307,67.9,83.8,4.6,5.3,27.5,10.9,105,1288,4,50,1,2,3,50
2011,2909901,83.3,77.2,16.7,8,0,14.8,415,1151,16,45,1,5,12,48
2011,2910602,80.5,78,5.3,5.4,14.2,16.6,342,1370,21,39,2,2,10,41
2011,2910800,70,60.8,15.3,29.9,14.7,9.3,924,17821,55,"1,219",3,45,32,550
2011,2911709,85,73.2,10.6,20.7,4.4,6.1,692,3055,56,176,2,5,20,92
2011,2912400,85.4,80.8,3.3,6.2,11.3,13,159,423,8,18,1,1,5,13
2011,2913002,92.7,94.4,2.1,3.3,5.2,2.3,287,576,16,21,1,1,11,22
2011,2913200,69.2,83.5,0,5.8,30.8,10.7,13,1200,3,50,1,2,1,38
2011,2913457,96.4,89,3.6,3.8,0,7.2,86,446,14,21,1,1,3,16
2011,2913606,84.2,70,11.4,21.5,4.4,8.5,212,6123,27,348,2,14,8,210
2011,2913903,72.7,66.5,3,19.7,24.3,13.8,34,1931,4,59,1,2,2,52
2011,2914406,90.6,82.9,0,2.8,9.4,14.3,196,948,16,38,1,1,7,28
2011,2914505,100,71.2,0,16.1,0,12.7,26,1099,15,30,1,1,1,31
2011,2916500,83.6,76.6,5.3,8.6,11.1,14.8,155,423,16,30,1,2,5,14
2011,2916906,89.5,85.3,2.6,4.2,7.9,10.5,42,384,7,13,1,1,3,12
2011,2917003,79.9,43.8,0.6,13.3,19.5,42.9,185,1140,13,27,1,2,8,44
2011,2917508,77.6,71.5,11.2,18,11.2,10.5,280,2706,21,144,1,5,11,95
2011,2917706,71.4,73.8,15.6,10.7,13,15.5,381,929,40,53,1,2,20,39
2011,2917805,73.8,74.6,10.9,25.4,15.3,0,613,131,50,13,5,1,22,6
2011,2918100,52.6,82.5,38.8,7.5,8.6,10,153,1248,4,48,1,2,6,38
2011,2918407,63.7,67.9,7.2,20.7,29.1,11.4,594,8520,17,525,1,21,17,287
2011,2918605,87.3,99.1,10.1,0.9,2.6,0,79,244,14,13,1,1,6,11
2011,2919157,78.4,67.1,3.9,7.6,17.7,25.3,284,1050,10,37,1,1,8,29
2011,2919801,88.2,79.2,7.8,12.3,4,8.5,52,2138,4,96,1,3,3,73
2011,2920403,80.8,84.8,5.1,2.4,14.1,12.8,275,341,26,17,2,1,11,11
2011,2920502,94.6,74.8,1.4,16.6,4,8.6,75,945,15,26,1,2,3,31
2011,2920601,84,77.4,8.7,20.1,7.3,2.5,374,1375,35,50,2,2,13,41
2011,2920700,76.1,93.6,23.9,1.5,0,4.9,263,267,11,13,1,1,12,13
2011,2921005,58.9,86.4,37.8,7.4,3.3,6.2,520,1026,24,35,1,2,14,29
2011,2921500,88.8,78.3,4,5.4,7.2,16.3,755,1550,44,65,2,3,23,42
2011,2921708,77.1,82.4,9,9.1,13.9,8.5,377,1068,25,32,2,2,13,36
2011,2922003,61.7,57.1,25.7,12.5,12.6,30.4,1245,442,59,16,2,1,36,15
2011,2922250,85.4,70.4,4.6,3.7,10,25.9,301,326,19,13,1,1,15,16
2011,2922300,68.5,65.4,5.5,17.4,26,17.2,492,539,20,19,1,1,15,18
2011,2923704,78.8,89.2,5.3,7.6,15.9,3.2,908,908,62,37,5,2,29,30
2011,2923902,59.4,71,0,29,40.6,0,155,530,18,17,1,1,6,15
2011,2924603,76.1,80.9,21.5,13,2.4,6.1,163,443,10,20,1,1,7,14
2011,2925303,88.2,69.1,0.7,14.1,11.1,16.8,155,5382,29,221,2,8,6,164
2011,2925402,81.8,82.7,9.5,6.4,8.7,10.9,145,330,13,21,1,1,7,11
2011,2925501,39.1,60,4.6,14.1,56.3,25.9,87,1145,7,51,1,3,6,35
2011,2925931,100,73.9,0,18,0,8.1,102,308,11,17,1,1,3,13
2011,2925956,90.8,88.2,1.8,5.3,7.4,6.5,220,460,8,27,1,1,9,15
2011,2926301,88.9,78.3,7.1,10.5,4,11.2,308,1097,41,85,3,3,15,42
2011,2926707,95.5,87.5,1.1,3,3.4,9.5,265,278,23,17,2,1,10,13
2011,2927309,61.3,70.9,22.2,8.1,16.5,21,221,687,13,19,1,1,8,20
2011,2927903,93.3,84.6,2.8,0.8,3.9,14.6,482,498,51,21,1,1,15,14
2011,2928000,83.2,74,0.5,15,16.3,11,227,1426,9,48,1,1,10,40
2011,2928208,99,87.6,1,1.7,0,10.7,110,1356,6,51,1,2,4,40
2011,2928604,51.2,65.3,9.1,22.7,39.7,12,243,2712,26,158,2,6,9,92
2011,2928901,81.5,65.7,2.3,15.1,16.2,19.2,419,966,36,30,5,2,16,27
2011,2929206,76.7,67.7,6.4,17.4,16.9,14.9,455,827,24,37,1,1,13,23
2011,2929305,64.7,63,19,23.2,16.3,13.8,259,555,48,57,2,2,11,18
2011,2929602,85.9,80.5,2.5,16.9,11.6,2.6,201,761,9,55,1,2,6,23
2011,2929909,100,83.7,0,6.9,0,9.4,19,1963,8,95,1,5,1,60
2011,2930105,80.6,68.8,13.4,21.7,6,9.5,745,3321,66,150,4,5,29,102
2011,2930501,79.9,72.6,3.8,12.2,16.3,15.2,865,2229,93,149,8,5,39,80
2011,2930758,80.8,68.9,0,6.9,19.2,24.2,160,514,10,14,1,1,6,18
2011,2931350,49.6,67.9,41.7,17.3,8.7,14.8,136,4346,21,209,1,6,4,141
2011,2931509,86.4,82.6,0,0.5,13.6,16.9,44,769,8,20,1,1,2,22
2011,2932002,85.7,71.9,12.3,23.2,2,4.9,387,1154,27,77,3,4,16,44
2011,2933000,92.8,71.1,1.2,6.7,6,22.2,81,821,5,45,1,2,4,32
2011,2933257,87.3,92.4,0.9,0.5,11.8,7.1,110,201,7,13,1,1,5,12
2011,2933307,86.8,61.3,7.5,21.5,5.7,17.2,609,10202,37,571,1,15,23,304
2011,2933604,86.7,82.1,7.6,5.7,5.7,12.2,107,2310,11,95,1,3,4,67
2011,3100609,95.1,85.1,2.4,6.2,2.5,8.7,41,525,8,44,1,2,3,17
2011,3101003,95.7,77.6,1.4,7.3,2.9,15.1,72,431,11,46,1,3,3,14
2011,3103405,86.1,79.7,7.4,10.1,6.5,10.2,254,1353,42,91,3,4,10,37
2011,3104205,97.6,85.9,0,5.7,2.4,8.4,42,1196,10,62,1,2,3,34
2011,3104502,100,91.6,0,6.4,0,2,40,1059,8,115,1,5,3,44
2011,3104908,92.5,87,0,5.5,7.5,7.5,41,528,10,35,1,1,3,18
2011,3105103,90.3,81.7,6.9,11.2,2.8,7.1,155,968,24,67,1,2,6,32
2011,3106507,95,91.6,1,2.6,4,5.8,99,581,26,41,2,2,9,17
2011,3107307,71.5,79.5,7.6,8.1,20.9,12.4,281,2059,19,124,2,5,9,58
2011,3108255,96.7,83.7,0,8,3.3,8.3,31,451,8,47,1,1,3,17
2011,3108602,86.4,64.8,1.5,26.5,12.1,8.7,291,1616,26,95,2,5,10,43
2011,3108909,82.3,75.3,6.3,22.7,11.4,2,96,536,8,39,1,2,3,17
2011,3112307,95.1,63.3,0,27.8,4.9,8.9,111,1735,18,83,2,3,6,47
2011,3114204,92.3,74.4,0,9.8,7.7,15.8,26,859,13,71,1,3,2,26
2011,3116001,78.3,86.3,8.3,1.1,13.4,12.6,61,182,11,21,1,1,3,9
2011,3116100,93,93.1,2.3,3.8,4.7,3.1,131,552,20,66,2,5,6,23
2011,3116159,93.8,85.4,5.2,3.1,1,11.5,97,529,11,56,1,2,3,22
2011,3117836,95.2,89.7,1.6,3.2,3.2,7.1,63,501,12,64,1,3,3,22
2011,3118601,46.8,69,50.7,19.7,2.5,11.3,282,21217,14,"1,071",1,45,7,601
2011,3118809,90.8,87.5,1.8,6.4,7.4,6.1,289,1227,47,123,4,7,15,48
2011,3119302,95.1,82.8,0,10.5,4.9,6.7,42,1025,8,70,1,3,3,33
2011,3120904,88.4,72.1,2.9,13.1,8.7,14.8,68,3482,12,237,1,10,3,100
2011,3121001,80.6,89.2,8.3,2,11.1,8.8,144,205,11,22,1,1,5,8
2011,3121100,96.6,84.1,3.4,9.1,0,6.8,31,250,11,17,1,1,3,8
2011,3123106,89.9,88.7,0,9.4,10.1,1.9,92,160,12,15,1,1,4,5
2011,3124104,80.2,80.2,13,10.2,6.8,9.6,364,1930,26,73,2,3,10,54
2011,3124203,86.5,62.5,1.5,29.2,12,8.3,137,773,11,35,1,1,5,22
2011,3126000,97.3,67.8,1.4,25.4,1.3,6.8,78,569,9,33,1,1,2,19
2011,3126505,95.6,82.7,2.2,11.5,2.2,5.8,93,313,11,21,1,1,3,8
2011,3126703,89,84.6,4.7,5.1,6.3,10.3,129,1102,11,74,1,3,4,35
2011,3127206,82.1,89.2,0,3.3,17.9,7.5,47,127,7,13,1,1,3,4
2011,3127339,94.7,94.5,2.6,0.9,2.7,4.6,76,216,15,22,1,1,3,9
2011,3127354,93.8,92.9,0,4.5,6.2,2.6,32,115,12,12,1,1,3,4
2011,3130051,89.9,81.7,2.3,7.2,7.8,11.1,235,443,32,42,3,2,9,14
2011,3130655,95.8,86.1,0,6.9,4.2,7,75,289,12,26,1,2,3,9
2011,3130903,87.4,75.7,3.9,10.8,8.7,13.5,125,795,19,47,1,3,6,25
2011,3132107,78.2,85.1,4.5,3,17.3,11.9,205,982,33,48,2,1,7,28
2011,3132503,96.9,81.2,0.8,8.4,2.3,10.4,137,1507,21,91,1,4,9,42
2011,3133006,92,89.1,8,2.7,0,8.2,25,415,6,32,1,1,3,14
2011,3134004,87.5,83.6,5.8,12.4,6.7,4,101,478,15,33,1,1,4,15
2011,3134202,95.8,64.2,0,19.4,4.2,16.4,25,3760,8,189,1,6,3,103
2011,3135050,83.3,76.6,2.9,6.3,13.8,17.1,574,1085,56,71,4,2,20,31
2011,3135209,86.3,72.5,8.8,14,4.9,13.5,916,3130,115,194,6,9,38,96
2011,3135456,100,78.5,0,14.1,0,7.4,36,373,9,29,1,1,2,11
2011,3136553,100,81.9,0,4.2,0,13.9,76,148,11,16,1,1,3,5
2011,3137106,93.2,97.9,1.9,0,4.9,2.1,111,234,10,22,1,1,6,9
2011,3137403,80.6,85.7,14.3,6.6,5.1,7.7,98,378,11,21,1,1,4,10
2011,3138351,81.8,91.6,4.5,5.7,13.7,2.7,48,304,9,38,1,2,3,13
2011,3138609,93.2,81.7,6.8,4.8,0,13.5,74,624,12,58,1,2,3,23
2011,3138682,90.6,71.7,1.4,11.8,8,16.5,138,280,15,24,1,1,6,8
2011,3139003,79.9,83.8,16.2,5.8,3.9,10.4,467,1359,50,91,1,4,15,41
2011,3139300,80.5,77,10.2,9.1,9.3,13.9,126,957,12,67,1,3,4,32
2011,3140001,83.3,71.2,6.5,12.5,10.2,16.3,170,2006,25,119,2,6,10,65
2011,3140852,88.1,83.8,3,10.8,8.9,5.4,76,504,10,31,1,2,3,17
2011,3141405,98.2,93,0,2.1,1.8,4.9,57,730,12,40,1,2,3,20
2011,3141504,88.6,87.3,2.9,6,8.5,6.7,116,153,15,11,1,1,5,5
2011,3141801,93.5,90.2,2.9,6.1,3.6,3.7,279,1413,30,100,3,6,12,49
2011,3142700,91,71.9,2.7,10.2,6.3,17.9,113,773,18,85,2,4,6,29
2011,3142809,96,68.1,0,7.5,4,24.4,26,693,9,40,1,1,3,19
2011,3142908,96.2,94.8,0.8,0.1,3,5.1,270,762,21,55,1,2,10,21
2011,3143302,81.2,77.3,8.7,13.6,10.1,9.1,347,14612,49,856,2,36,19,428
2011,3143906,100,79.5,0,10.2,0,10.3,42,3156,10,193,1,10,3,91
2011,3144003,94.9,84.7,0,4.5,5.1,10.8,34,852,10,79,1,5,3,32
2011,3144102,87.7,84.9,11.7,4.1,0.6,11,597,605,55,33,1,1,18,17
2011,3144656,95.7,87.9,0,3.8,4.3,8.3,97,270,22,22,2,1,6,8
2011,3145059,92.2,84.9,2.6,1.9,5.2,13.2,155,112,25,13,2,1,7,4
2011,3145307,86.7,73.7,8.8,17.3,4.5,9,441,954,47,59,3,3,16,28
2011,3145356,67.6,73.1,0,6.7,32.4,20.2,102,241,13,16,1,1,4,6
2011,3146255,88.4,82.5,1.7,12.6,9.9,4.9,123,185,20,19,1,1,6,6
2011,3146305,85.2,72.1,9.3,13.4,5.5,14.5,109,809,10,45,1,2,4,20
2011,3147006,90.6,77.7,8.9,11,0.5,11.3,219,3691,24,180,1,6,7,100
2011,3148004,85.8,78.3,10.1,11.6,4.1,10.1,372,5076,19,311,2,15,11,155
2011,3148103,98.6,81.3,0,6.9,1.4,11.8,105,3119,10,211,1,10,4,94
2011,3148509,91.3,76.9,0.7,9.5,8,13.6,141,276,18,20,1,1,6,7
2011,3149309,69.9,66.1,30.1,15.9,0,18,210,2047,15,128,1,4,7,64
2011,3149804,95.9,87.2,2.7,2,1.4,10.8,82,460,17,25,2,1,6,13
2011,3150570,93.7,74.8,1.6,12.6,4.7,12.6,65,409,13,30,1,1,3,12
2011,3150802,90.8,83.2,0,6.2,9.2,10.6,66,623,13,56,1,3,4,23
2011,3151404,95.6,82.8,2.2,5.7,2.2,11.5,91,910,9,74,1,3,3,29
2011,3152204,71.7,89.2,15.7,4.4,12.6,6.4,330,1659,22,113,1,5,10,50
2011,3152501,87.4,76.2,8.2,12.7,4.4,11.1,208,4002,15,238,1,11,9,123
2011,3154200,84.9,66.3,12.3,16.7,2.8,17,74,356,14,18,1,1,3,9
2011,3154457,95.7,85.8,2.6,4.4,1.7,9.8,122,337,17,21,2,1,6,10
2011,3155603,89.6,82.7,3.5,8,6.9,9.3,573,912,35,54,2,3,16,24
2011,3156007,97.6,73.9,0,13.9,2.4,12.2,127,565,13,34,1,2,3,18
2011,3156502,93.1,95.8,0,0,6.9,4.2,226,194,30,21,2,1,10,6
2011,3156809,95.1,84.4,0,4.4,4.9,11.2,81,556,13,43,1,2,3,16
2011,3156908,88.8,81.1,6.3,8.1,4.9,10.8,83,811,18,69,2,3,6,26
2011,3157005,91.1,79.7,5.9,7.4,3,12.9,563,1679,59,101,2,5,26,48
2011,3160306,97.8,85,0,1.9,2.2,13.1,53,436,12,30,1,2,3,14
2011,3161106,89.6,75.3,4,13.1,6.4,11.6,538,2498,56,131,4,5,22,76
2011,3162401,90.3,85.7,0.5,7.6,9.2,6.7,377,820,34,46,1,3,15,25
2011,3162450,89.8,90.4,0.2,3.2,10,6.4,410,221,61,17,7,1,27,8
2011,3162708,87.3,85,5.9,11.8,6.8,3.2,222,723,15,32,2,1,8,20
2011,3162807,89.2,81,7.7,12.9,3.1,6.1,443,708,55,45,1,3,16,21
2011,3162948,85,93,7,1,8,6,98,212,14,24,1,1,4,7
2011,3163508,87.9,70,12.1,11.9,0,18.1,70,211,10,21,1,1,3,7
2011,3163805,75,79.5,16.2,8.1,8.8,12.4,69,173,10,14,1,1,3,6
2011,3164100,75.8,81.3,9.7,8.8,14.5,9.9,68,204,9,16,1,1,3,6
2011,3164209,83.1,82.3,3.9,4.6,13,13.1,84,412,15,25,1,1,4,10
2011,3164506,95.2,91.6,0,4.6,4.8,3.8,62,398,14,40,1,3,3,12
2011,3165206,97.6,83.7,2.4,3.2,0,13.1,40,228,12,22,1,1,3,7
2011,3165552,79.8,84.2,15.5,8.5,4.7,7.3,86,484,9,29,1,2,3,14
2011,3165701,95.7,84.3,0,6.9,4.3,8.8,23,210,9,18,1,1,2,7
2011,3167202,87.5,76.8,0,12.1,12.5,11.1,15,8433,14,538,1,22,3,257
2011,3168606,82.4,75.1,6.6,16,11,8.9,259,5504,44,327,3,14,12,160
2011,3169604,94.3,75.7,5.7,10.4,0,13.9,35,795,15,43,1,1,3,24
2011,3170206,92.9,66.8,6.1,18.9,1,14.3,313,20621,44,945,1,27,6,562
2011,3170404,93.5,73.2,2.5,9.6,4,17.2,208,3379,14,174,1,7,6,97
2011,3170909,82.7,77.6,5.7,8.7,11.6,13.7,383,795,33,49,3,2,14,24
2011,3171600,99.1,85.9,0,7.9,0.9,6.2,106,560,25,38,2,2,6,19
2011,3171709,86.7,87.3,3.3,6.3,10,6.4,59,241,10,20,1,1,3,8
2011,3171808,90.7,65.1,3.5,23,5.8,11.9,89,350,11,27,1,1,3,10
2011,3200136,96.8,80.1,3.2,13.8,0,6.1,68,329,17,20,1,1,3,11
2011,3200904,92.6,56.8,5,28.8,2.4,14.4,129,1369,10,62,1,3,4,40
2011,3201001,98.9,68.1,1.1,20.2,0,11.7,104,496,16,28,1,1,5,15
2011,3201159,86.1,86.2,8.3,4.4,5.6,9.4,229,337,33,43,3,2,13,15
2011,3201209,77,70.6,9.1,23.5,13.9,5.9,564,4940,51,313,3,13,18,166
2011,3201506,76,76.4,23,17.9,1,5.7,462,4271,40,249,1,9,12,145
2011,3202256,97.7,79.2,0,12.1,2.3,8.7,90,365,10,25,1,2,3,14
2011,3202405,93.1,76.4,6.2,21.7,0.7,1.9,164,2889,16,145,1,7,5,89
2011,3202652,84.4,80.1,0,8.9,15.6,11,45,337,12,31,1,2,3,14
2011,3202702,97.4,87.2,0,9.2,2.6,3.6,37,412,10,32,1,2,3,17
2011,3202900,95.7,88.4,0,10.5,4.3,1.1,90,282,11,25,1,1,4,13
2011,3203205,95.6,65.1,2.2,25.8,2.2,9.1,95,4237,10,210,1,7,4,121
2011,3203320,84,72.3,16,20.7,0,7,438,437,25,34,1,1,13,14
2011,3203403,87.5,92.4,3.5,2.8,9,4.8,312,476,26,34,2,1,13,18
2011,3203908,73.1,71.2,20.4,17.2,6.5,11.6,99,1965,12,118,1,5,4,69
2011,3204054,86.3,66.7,3.9,25.6,9.8,7.7,51,987,9,52,1,2,3,31
2011,3204401,77.5,90.4,5,1.8,17.5,7.8,44,494,11,25,1,1,3,15
2011,3204500,86.4,85.3,1.9,10.9,11.7,3.8,104,243,10,22,1,1,3,9
2011,3204559,74.9,75.5,13.1,16.1,12,8.4,292,768,37,56,3,3,12,25
2011,3204609,86.6,80.1,13,13.4,0.4,6.5,315,581,39,41,1,2,9,25
2011,3204906,75.3,70.2,10.2,22.3,14.5,7.5,239,3779,23,180,1,6,11,119
2011,3204955,85.6,92.2,14.4,4.4,0,3.4,113,270,11,21,1,1,4,10
2011,3205150,80.3,79.7,18.2,6.4,1.5,13.9,70,341,21,15,1,1,3,11
2011,3300100,89.7,70,8.8,18.1,1.5,11.9,67,6668,7,458,1,12,6,171
2011,3300209,82.3,77.4,11.5,10,6.2,12.6,100,3627,20,239,2,8,5,113
2011,3300605,83.1,87.9,7.3,8.8,9.6,3.3,129,1748,31,187,3,8,8,63
2011,3300704,85.2,65.4,9,25.7,5.8,8.9,226,5294,38,440,1,15,6,174
2011,3300803,86.3,74.8,11.3,19,2.4,6.2,88,1890,13,162,1,7,3,71
2011,3300902,95,88.9,0,5.1,5,6,20,499,8,61,1,3,3,29
2011,3301009,77.4,71.5,12.9,22.9,9.7,5.6,2316,10867,260,923,16,29,91,366
2011,3301306,74.4,72.9,10.9,15.1,14.7,12,160,1737,15,116,1,4,6,54
2011,3301405,92.9,81.1,0,14.2,7.1,4.7,18,784,8,40,1,2,3,27
2011,3301603,95,82.2,5,10.8,0,7,61,194,10,29,1,2,3,12
2011,3301702,76,66.3,7,17.1,17,16.6,204,31283,15,"2,163",1,68,6,916
2011,3301850,68.3,73.4,16.9,12.9,14.8,13.7,267,1206,20,90,1,3,9,39
2011,3301900,76.9,71.3,10.2,18.2,12.9,10.5,639,6109,71,407,5,10,23,178
2011,3302007,66,66.1,7.7,19.1,26.3,14.8,513,4129,61,297,2,9,19,140
2011,3302056,94.9,93.6,2.6,2.4,2.5,4,38,389,15,59,1,2,4,24
2011,3302403,79.1,74.1,14,17.3,6.9,8.6,44,5840,11,415,1,15,3,174
2011,3302502,71.9,71.2,12.2,18.8,15.9,10,450,8518,43,578,3,18,17,243
2011,3302908,62.4,79.1,37.6,12.9,0,8,102,727,10,80,1,4,5,28
2011,3303401,82.4,76.6,12.8,14.5,4.8,8.9,442,3374,64,374,4,18,21,128
2011,3304144,52.2,75,4.3,15.8,43.5,9.2,24,5857,9,338,1,10,3,155
2011,3304201,78.3,77.6,11.4,14.1,10.3,8.3,167,3515,23,271,1,11,6,103
2011,3304524,56.6,80.1,15.7,12.5,27.7,7.4,87,3025,12,174,1,4,6,87
2011,3304557,50.7,60.3,7.9,25.6,41.4,14.1,303,184131,25,"10,606",1,299,9,"5,464"
2011,3304706,100,90.9,0,4.2,0,4.9,137,1297,21,119,2,6,7,49
2011,3304755,77.3,81.8,12,11.5,10.7,6.7,232,1008,26,88,2,6,9,36
2011,3305000,88.1,76.1,6.9,18.2,5,5.7,268,870,39,72,2,3,11,34
2011,3305505,47.1,76.5,41.2,15.4,11.7,8.1,17,2432,9,170,1,6,1,76
2011,3305554,76.7,80.3,14.3,10.8,9,8.9,1636,1907,150,195,5,4,52,66
2011,3305604,87.4,81,10.7,11.5,1.9,7.5,186,353,16,36,1,1,7,13
2011,3305802,78.4,75.8,15.8,16.7,5.8,7.5,513,4682,30,304,1,7,15,155
2011,3306107,100,84.7,0,9.6,0,5.7,42,2383,13,256,1,11,3,95
2011,3306206,64.5,72.9,22.5,20.1,13,7,138,984,15,90,1,5,6,35
2011,3500105,82.7,84.2,10.7,14.6,6.6,1.2,78,1422,20,93,1,4,3,39
2011,3501905,96.7,85.6,3.3,6.7,0,7.7,64,2156,25,142,2,8,4,67
2011,3502101,88.5,85.8,3.3,9.3,8.2,4.9,285,1809,30,132,2,5,11,57
2011,3502705,88.5,88.8,5.9,9.4,5.6,1.8,352,1063,38,85,3,5,12,36
2011,3504107,84.5,82,9.8,15.5,5.7,2.5,1109,3642,75,203,5,9,33,100
2011,3505351,98.9,89.2,1.1,6.8,0,4,99,181,19,17,2,1,6,6
2011,3505401,84.1,83.3,15.9,14.9,0,1.8,60,336,12,19,1,1,4,11
2011,3508306,91.4,77.5,7.9,11.2,0.7,11.3,148,171,15,23,1,1,5,7
2011,3508504,82,83,6.8,14.1,11.2,2.9,253,2935,34,209,2,10,10,85
2011,3508603,83.5,79,10.8,16.7,5.7,4.3,178,865,44,92,3,6,11,30
2011,3509106,66.7,86.8,33.3,11,0,2.2,125,91,14,14,1,1,4,3
2011,3509254,93.3,95.3,2.7,3,4,1.7,241,1206,30,69,2,3,9,34
2011,3509908,92.5,85.8,7.5,12.4,0,1.8,53,525,9,50,1,3,3,20
