Município,Ano,UF,Código IBGE,Valor Consolidado
Itamarati,2016,AM,1301951,7642150.47
Itamarati,2017,AM,1301951,9900951.870000001
Itamarati,2018,AM,1301951,9898451.52
Itamarati,2019,AM,1301951,10626896.110000001
Itamarati,2020,AM,1301951,10885115.11
Itamarati,2021,AM,1301951,14123276.71
Itamarati,2022,AM,1301951,19983899.669999998
Itamarati,2023,AM,1301951,13332027.39
Itamarati de Minas,2007,MG,3132602,890478.37
Itamarati de Minas,2008,MG,3132602,1167154.88
Itamarati de Minas,2009,MG,3132602,1202306.27
Itamarati de Minas,2010,MG,3132602,1355815.84
Itamarati de Minas,2011,MG,3132602,1441805.51
Itamarati de Minas,2012,MG,3132602,1498779.34
Itamarati de Minas,2013,MG,3132602,1553253.1800000002
Itamarati de Minas,2014,MG,3132602,1785995.46
Itamarati de Minas,2015,MG,3132602,1682226.7600000002
Itamarati de Minas,2016,MG,3132602,1905726.2699999998
Itamarati de Minas,2017,MG,3132602,1907339.09
Itamarati de Minas,2018,MG,3132602,1521422.94
Itamarati de Minas,2019,MG,3132602,2349129.46
Itamarati de Minas,2020,MG,3132602,2730369.15
Itamarati de Minas,2021,MG,3132602,3442018.2299999995
Itamarati de Minas,2022,MG,3132602,3838946.58
Itamarati de Minas,2023,MG,3132602,2482785.47
Itamari,2007,BA,2915700,2748470.16
Itamari,2008,BA,2915700,3375776.5700000003
Itamari,2009,BA,2915700,3453317.56
Itamari,2010,BA,2915700,5029015.74
Itamari,2011,BA,2915700,6142134.46
Itamari,2012,BA,2915700,7069249.399999999
Itamari,2013,BA,2915700,7090965.79
Itamari,2014,BA,2915700,6351317.8100000005
Itamari,2015,BA,2915700,8348334.1
Itamari,2016,BA,2915700,9574746.73
Itamari,2017,BA,2915700,6686316.819999999
Itamari,2018,BA,2915700,7731154.48
Itamari,2019,BA,2915700,8782247.540000001
Itamari,2020,BA,2915700,8622777.69
Itamari,2021,BA,2915700,9856608.51
Itamari,2022,BA,2915700,9554787.94
Itamari,2023,BA,2915700,4730881.3
Itambacuri,2007,MG,3132701,3331298.47
Itambacuri,2008,MG,3132701,4613358.01
Itambacuri,2009,MG,3132701,4804271.81
Itambacuri,2010,MG,3132701,5908249.29
Itambacuri,2011,MG,3132701,6020402.9399999995
Itambacuri,2012,MG,3132701,5767819.4399999995
Itambacuri,2013,MG,3132701,6642974.05
Itambacuri,2014,MG,3132701,7073117.989999999
Itambacuri,2015,MG,3132701,7473826.15
Itambacuri,2016,MG,3132701,8089450.48
Itambacuri,2017,MG,3132701,7789882.47
Itambacuri,2018,MG,3132701,5783505.79
Itambacuri,2019,MG,3132701,8518493.940000001
Itambacuri,2020,MG,3132701,8928618.89
Itambacuri,2021,MG,3132701,11427008.64
Itambacuri,2022,MG,3132701,13691534.089999998
Itambacuri,2023,MG,3132701,8158012.63
Itambaracá,2007,PR,4111001,963496.86
Itambaracá,2008,PR,4111001,1362184.47
Itambaracá,2009,PR,4111001,1575463.55
Itambaracá,2010,PR,4111001,1738096.3700000003
Itambaracá,2011,PR,4111001,1802469.6400000001
Itambaracá,2012,PR,4111001,1646848.44
Itambaracá,2013,PR,4111001,1915447.9899999998
Itambaracá,2014,PR,4111001,2093606.58
Itambaracá,2015,PR,4111001,2638929.36
Itambaracá,2016,PR,4111001,2422261.12
Itambaracá,2017,PR,4111001,2363445.37
Itambaracá,2018,PR,4111001,2851664.7600000002
Itambaracá,2019,PR,4111001,2475794.5
Itambaracá,2020,PR,4111001,2442259.6
Itambaracá,2021,PR,4111001,2960536.8899999997
Itambaracá,2022,PR,4111001,3378899.4199999995
Itambaracá,2023,PR,4111001,2135466.26
Itambé,2007,BA,2915809,5364510.010000001
Itambé,2007,PE,2607653,5054550.66
Itambé,2007,PR,4111100,661316.0
Itambé,2008,BA,2915809,6687587.23
Itambé,2008,PE,2607653,6491823.93
Itambé,2008,PR,4111100,864167.12
Itambé,2009,BA,2915809,7493273.59
Itambé,2009,PE,2607653,7778284.2700000005
Itambé,2009,PR,4111100,1032369.7
Itambé,2010,BA,2915809,8481381.74
Itambé,2010,PE,2607653,9580043.639999999
Itambé,2010,PR,4111100,1143020.68
Itambé,2011,BA,2915809,10976172.040000001
Itambé,2011,PE,2607653,12294555.17
Itambé,2011,PR,4111100,1436824.66
Itambé,2012,BA,2915809,11775210.02
Itambé,2012,PE,2607653,12726191.24
Itambé,2012,PR,4111100,1449550.6900000002
Itambé,2013,BA,2915809,11890281.14
Itambé,2013,PE,2607653,14002121.32
Itambé,2013,PR,4111100,1660310.43
Itambé,2014,BA,2915809,13555058.65
Itambé,2014,PE,2607653,16567366.65
Itambé,2014,PR,4111100,2088252.8900000001
Itambé,2015,BA,2915809,14662915.86
Itambé,2015,PE,2607653,16577544.33
Itambé,2015,PR,4111100,2290045.0500000003
Itambé,2016,BA,2915809,15410350.25
Itambé,2016,PE,2607653,19085353.099999998
Itambé,2016,PR,4111100,2573357.86
Itambé,2017,BA,2915809,16026848.65
Itambé,2017,PE,2607653,17630145.720000003
Itambé,2017,PR,4111100,2848721.46
Itambé,2018,BA,2915809,19131881.08
Itambé,2018,PE,2607653,16175589.62
Itambé,2018,PR,4111100,2893700.0
Itambé,2019,BA,2915809,20711619.45
Itambé,2019,PE,2607653,21549207.38
Itambé,2019,PR,4111100,2902286.37
Itambé,2020,BA,2915809,20955968.85
Itambé,2020,PE,2607653,19784606.650000002
Itambé,2020,PR,4111100,3122232.8
Itambé,2021,BA,2915809,23468580.82
Itambé,2021,PE,2607653,24364953.48
Itambé,2021,PR,4111100,3860944.5500000003
Itambé,2022,BA,2915809,34149168.519999996
Itambé,2022,PE,2607653,30877842.44
Itambé,2022,PR,4111100,4495801.92
Itambé,2023,BA,2915809,22423119.95
Itambé,2023,PE,2607653,20080514.86
Itambé,2023,PR,4111100,2769467.75
Itambé do Mato Dentro,2007,MG,3132800,167922.88
Itambé do Mato Dentro,2008,MG,3132800,196725.58000000002
Itambé do Mato Dentro,2009,MG,3132800,187810.62
Itambé do Mato Dentro,2010,MG,3132800,219476.2
Itambé do Mato Dentro,2011,MG,3132800,224441.18999999997
Itambé do Mato Dentro,2012,MG,3132800,241353.83
Itambé do Mato Dentro,2013,MG,3132800,257570.25
Itambé do Mato Dentro,2014,MG,3132800,250676.78
Itambé do Mato Dentro,2015,MG,3132800,274284.16
Itambé do Mato Dentro,2016,MG,3132800,301002.25
Itambé do Mato Dentro,2017,MG,3132800,310476.10000000003
Itambé do Mato Dentro,2018,MG,3132800,224686.44
Itambé do Mato Dentro,2019,MG,3132800,325129.35
Itambé do Mato Dentro,2020,MG,3132800,358686.33
Itambé do Mato Dentro,2021,MG,3132800,457337.39
Itambé do Mato Dentro,2022,MG,3132800,424216.94
Itambé do Mato Dentro,2023,MG,3132800,462460.78
Itamogi,2007,MG,3132909,1187625.78
Itamogi,2008,MG,3132909,1691856.05
Itamogi,2009,MG,3132909,1775567.3399999999
Itamogi,2010,MG,3132909,2157852.65
Itamogi,2011,MG,3132909,2325163.13
Itamogi,2012,MG,3132909,2401802.58
Itamogi,2013,MG,3132909,2624151.39
Itamogi,2014,MG,3132909,2696689.4899999998
Itamogi,2015,MG,3132909,2871683.97
Itamogi,2016,MG,3132909,3312900.13
Itamogi,2017,MG,3132909,3308239.06
Itamogi,2018,MG,3132909,2617119.8
Itamogi,2019,MG,3132909,4115081.46
Itamogi,2020,MG,3132909,4695788.38
Itamogi,2021,MG,3132909,5906268.5
Itamogi,2022,MG,3132909,6806057.93
Itamogi,2023,MG,3132909,4152202.6199999996
Itamonte,2007,MG,3133006,1727554.3999999997
Itamonte,2008,MG,3133006,2115771.37
Itamonte,2009,MG,3133006,2256415.77
Itamonte,2010,MG,3133006,2602446.99
Itamonte,2011,MG,3133006,3021244.7399999998
Itamonte,2012,MG,3133006,3128717.6599999997
Itamonte,2013,MG,3133006,3575821.1799999997
Itamonte,2014,MG,3133006,3875594.48
Itamonte,2015,MG,3133006,4308970.84
Itamonte,2016,MG,3133006,4736018.14
Itamonte,2017,MG,3133006,4608577.149999999
Itamonte,2018,MG,3133006,3492818.76
Itamonte,2019,MG,3133006,5156264.13
Itamonte,2020,MG,3133006,5500151.73
Itamonte,2021,MG,3133006,6609327.18
Itamonte,2022,MG,3133006,6892232.01
Itamonte,2023,MG,3133006,4230362.16
Itanagra,2007,BA,2915908,1671812.6600000001
Itanagra,2008,BA,2915908,2125633.59
Itanagra,2009,BA,2915908,2309997.77
Itanagra,2010,BA,2915908,2917119.7
Itanagra,2011,BA,2915908,3702591.9699999997
Itanagra,2012,BA,2915908,4056362.36
Itanagra,2013,BA,2915908,4171423.5
Itanagra,2014,BA,2915908,4374289.859999999
Itanagra,2015,BA,2915908,4459254.12
Itanagra,2016,BA,2915908,4223222.8
Itanagra,2017,BA,2915908,4811691.59
Itanagra,2018,BA,2915908,5710512.640000001
Itanagra,2019,BA,2915908,6043975.52
Itanagra,2020,BA,2915908,6027271.24
Itanagra,2021,BA,2915908,7453711.22
Itanagra,2022,BA,2915908,9859995.75
Itanagra,2023,BA,2915908,6129906.2700000005
Itanhandu,2007,MG,3133105,1040950.89
Itanhandu,2008,MG,3133105,1718116.2100000002
Itanhandu,2009,MG,3133105,1952449.9200000002
Itanhandu,2010,MG,3133105,2424058.7
Itanhandu,2011,MG,3133105,2756239.38
Itanhandu,2012,MG,3133105,3032306.71
Itanhandu,2013,MG,3133105,3323750.36
Itanhandu,2014,MG,3133105,3453592.54
Itanhandu,2015,MG,3133105,3430773.2399999998
Itanhandu,2016,MG,3133105,3683357.12
Itanhandu,2017,MG,3133105,3687825.1100000003
Itanhandu,2018,MG,3133105,2799772.44
Itanhandu,2019,MG,3133105,4756072.36
Itanhandu,2020,MG,3133105,5523075.8
Itanhandu,2021,MG,3133105,6753420.380000001
Itanhandu,2022,MG,3133105,7168841.24
Itanhandu,2023,MG,3133105,4513841.33
Itanhangá,2007,MT,5104542,1328337.95
Itanhangá,2008,MT,5104542,1771815.95
Itanhangá,2009,MT,5104542,1900235.3800000001
Itanhangá,2010,MT,5104542,1464621.78
Itanhangá,2011,MT,5104542,2092589.7000000002
Itanhangá,2012,MT,5104542,1930331.2
Itanhangá,2013,MT,5104542,2135322.5
Itanhangá,2014,MT,5104542,2387521.52
Itanhangá,2015,MT,5104542,2303447.52
Itanhangá,2016,MT,5104542,2701099.36
Itanhangá,2017,MT,5104542,2632625.7399999998
Itanhangá,2018,MT,5104542,3333339.76
Itanhangá,2019,MT,5104542,3991836.21
Itanhangá,2020,MT,5104542,4431111.0
Itanhangá,2021,MT,5104542,6613161.14
Itanhangá,2022,MT,5104542,7421330.24
Itanhangá,2023,MT,5104542,4982932.24
Itanhaém,2007,SP,3522109,21830685.319999997
Itanhaém,2008,SP,3522109,30484999.05
Itanhaém,2009,SP,3522109,32743859.570000004
Itanhaém,2010,SP,3522109,42637664.18
Itanhaém,2011,SP,3522109,45668897.05
Itanhaém,2012,SP,3522109,52864727.39
Itanhaém,2013,SP,3522109,61259876.37
Itanhaém,2014,SP,3522109,64792566.58
Itanhaém,2015,SP,3522109,68095572.68
Itanhaém,2016,SP,3522109,71232537.55
Itanhaém,2017,SP,3522109,74519467.45
Itanhaém,2018,SP,3522109,80376786.8
Itanhaém,2019,SP,3522109,86715485.1
Itanhaém,2020,SP,3522109,87323294.22
Itanhaém,2021,SP,3522109,107654715.64
Itanhaém,2022,SP,3522109,117007254.58999999
Itanhaém,2023,SP,3522109,76044671.36
Itanhomi,2007,MG,3133204,705914.47
Itanhomi,2008,MG,3133204,1088867.95
Itanhomi,2009,MG,3133204,1330978.33
Itanhomi,2010,MG,3133204,1658071.77
Itanhomi,2011,MG,3133204,2367476.92
Itanhomi,2012,MG,3133204,2900792.81
Itanhomi,2013,MG,3133204,3323898.0
Itanhomi,2014,MG,3133204,3703531.8099999996
Itanhomi,2015,MG,3133204,3829438.98
Itanhomi,2016,MG,3133204,4399607.840000001
Itanhomi,2017,MG,3133204,4578966.79
Itanhomi,2018,MG,3133204,3549338.64
Itanhomi,2019,MG,3133204,5322965.41
Itanhomi,2020,MG,3133204,5745050.21
Itanhomi,2021,MG,3133204,7514355.100000001
Itanhomi,2022,MG,3133204,7343679.350000001
Itanhomi,2023,MG,3133204,4399031.07
Itanhém,2007,BA,2916005,4208336.46
Itanhém,2008,BA,2916005,5159588.29
Itanhém,2009,BA,2916005,5497687.4399999995
Itanhém,2010,BA,2916005,6285825.6
Itanhém,2011,BA,2916005,7872144.04
Itanhém,2012,BA,2916005,8723750.9
Itanhém,2013,BA,2916005,8505745.83
Itanhém,2014,BA,2916005,9309822.4
Itanhém,2015,BA,2916005,10921403.27
Itanhém,2016,BA,2916005,11662191.899999999
Itanhém,2017,BA,2916005,10828239.58
Itanhém,2018,BA,2916005,13904195.7
Itanhém,2019,BA,2916005,14712810.39
Itanhém,2020,BA,2916005,14187534.73
Itanhém,2021,BA,2916005,18441581.09
Itanhém,2022,BA,2916005,20862152.94
Itanhém,2023,BA,2916005,11150138.719999999
Itaobim,2007,MG,3133303,1986014.0199999998
Itaobim,2008,MG,3133303,3061521.34
Itaobim,2009,MG,3133303,3260133.1500000004
Itaobim,2010,MG,3133303,3549131.6799999997
Itaobim,2011,MG,3133303,4063438.8999999994
Itaobim,2012,MG,3133303,4829672.78
Itaobim,2013,MG,3133303,5630704.44
Itaobim,2014,MG,3133303,5770928.55
Itaobim,2015,MG,3133303,5856910.58
Itaobim,2016,MG,3133303,5979526.25
Itaobim,2017,MG,3133303,6087328.2
Itaobim,2018,MG,3133303,4697113.68
Itaobim,2019,MG,3133303,7232376.949999999
Itaobim,2020,MG,3133303,8382979.779999999
Itaobim,2021,MG,3133303,10728279.09
Itaobim,2022,MG,3133303,11850162.33
Itaobim,2023,MG,3133303,7658112.9
Itaocara,2007,RJ,3302106,1435839.6400000001
Itaocara,2008,RJ,3302106,2036044.42
Itaocara,2009,RJ,3302106,2719929.81
Itaocara,2010,RJ,3302106,2900537.36
Itaocara,2011,RJ,3302106,3536573.9200000004
Itaocara,2012,RJ,3302106,3942070.74
Itaocara,2013,RJ,3302106,4720623.819999999
Itaocara,2014,RJ,3302106,5523824.97
Itaocara,2015,RJ,3302106,6078151.1
Itaocara,2016,RJ,3302106,6029943.46
Itaocara,2017,RJ,3302106,6044304.040000001
Itaocara,2018,RJ,3302106,7202068.99
Itaocara,2019,RJ,3302106,7126107.199999999
Itaocara,2020,RJ,3302106,7907038.649999999
Itaocara,2021,RJ,3302106,10775087.42
Itaocara,2022,RJ,3302106,11075181.299999999
Itaocara,2023,RJ,3302106,7007666.3500000015
Itapaci,2007,GO,5210901,1154969.78
Itapaci,2008,GO,5210901,1727918.26
Itapaci,2009,GO,5210901,2305059.03
Itapaci,2010,GO,5210901,2761149.27
Itapaci,2011,GO,5210901,3071100.58
Itapaci,2012,GO,5210901,3745747.27
Itapaci,2013,GO,5210901,4879547.48
Itapaci,2014,GO,5210901,5486319.550000001
Itapaci,2015,GO,5210901,6111088.08
Itapaci,2016,GO,5210901,7097514.73
Itapaci,2017,GO,5210901,6212122.94
Itapaci,2018,GO,5210901,8456120.47
Itapaci,2019,GO,5210901,8806264.399999999
Itapaci,2020,GO,5210901,9993242.48
Itapaci,2021,GO,5210901,12398493.26
Itapaci,2022,GO,5210901,14378513.99
Itapaci,2023,GO,5210901,9660498.41
Itapagipe,2007,MG,3133402,1192329.8499999999
Itapagipe,2008,MG,3133402,1680091.4
Itapagipe,2009,MG,3133402,1876132.3800000001
Itapagipe,2010,MG,3133402,2194847.24
Itapagipe,2011,MG,3133402,2530733.65
Itapagipe,2012,MG,3133402,2655559.2
Itapagipe,2013,MG,3133402,3190587.4699999997
Itapagipe,2014,MG,3133402,3682989.97
Itapagipe,2015,MG,3133402,3720272.23
Itapagipe,2016,MG,3133402,4125009.59
Itapagipe,2017,MG,3133402,4410359.24
Itapagipe,2018,MG,3133402,3236609.08
Itapagipe,2019,MG,3133402,5045495.03
Itapagipe,2020,MG,3133402,5333455.01
Itapagipe,2021,MG,3133402,6790770.81
Itapagipe,2022,MG,3133402,7249353.15
Itapagipe,2023,MG,3133402,4812572.19
Itapagé,2007,CE,2306306,9231137.76
Itapagé,2008,CE,2306306,12426682.930000002
Itapagé,2009,CE,2306306,13969822.2
Itapagé,2010,CE,2306306,16572974.58
Itapagé,2011,CE,2306306,22267617.74
Itapagé,2012,CE,2306306,22158241.7
Itapagé,2013,CE,2306306,24312802.45
Itapagé,2014,CE,2306306,25449284.0
Itapagé,2015,CE,2306306,28024960.36
Itapagé,2016,CE,2306306,31712092.810000002
Itapagé,2017,CE,2306306,28977953.57
Itapagé,2018,CE,2306306,30852330.95
Itapagé,2019,CE,2306306,34341370.09
Itapagé,2020,CE,2306306,33336245.779999997
Itapagé,2021,CE,2306306,45745453.839999996
Itapagé,2022,CE,2306306,57061051.07
Itapagé,2023,CE,2306306,36861673.72
Itaparica,2007,BA,2916104,2882637.12
Itaparica,2008,BA,2916104,4251608.9799999995
Itaparica,2009,BA,2916104,4857392.03
Itaparica,2010,BA,2916104,5486609.14
Itaparica,2011,BA,2916104,6268552.52
Itaparica,2012,BA,2916104,6811216.12
Itaparica,2013,BA,2916104,7913469.82
Itaparica,2014,BA,2916104,11608023.56
Itaparica,2015,BA,2916104,13100406.42
Itaparica,2016,BA,2916104,14594715.77
Itaparica,2017,BA,2916104,14215419.719999999
Itaparica,2018,BA,2916104,13702100.389999999
Itaparica,2019,BA,2916104,14590443.280000001
Itaparica,2020,BA,2916104,14444224.38
Itaparica,2021,BA,2916104,17728885.56
Itaparica,2022,BA,2916104,30101732.39
Itaparica,2023,BA,2916104,18771783.13
Itapebi,2007,BA,2916302,2419262.48
Itapebi,2008,BA,2916302,3222128.7
Itapebi,2009,BA,2916302,3849873.38
Itapebi,2010,BA,2916302,4722746.43
Itapebi,2011,BA,2916302,5766194.25
Itapebi,2012,BA,2916302,6213954.8100000005
Itapebi,2013,BA,2916302,6709558.59
Itapebi,2014,BA,2916302,6868035.78
Itapebi,2015,BA,2916302,7202197.859999999
Itapebi,2016,BA,2916302,7959402.33
Itapebi,2017,BA,2916302,7218572.78
Itapebi,2018,BA,2916302,7629633.6899999995
Itapebi,2019,BA,2916302,8322461.94
Itapebi,2020,BA,2916302,8458528.67
Itapebi,2021,BA,2916302,9935995.37
Itapebi,2022,BA,2916302,11155906.05
Itapebi,2023,BA,2916302,6716174.89
Itapecerica,2007,MG,3133501,1019909.44
Itapecerica,2008,MG,3133501,1516183.38
Itapecerica,2009,MG,3133501,1579382.85
Itapecerica,2010,MG,3133501,1935215.27
Itapecerica,2011,MG,3133501,2366756.08
Itapecerica,2012,MG,3133501,2299361.2
Itapecerica,2013,MG,3133501,2677214.81
Itapecerica,2014,MG,3133501,2553966.68
Itapecerica,2015,MG,3133501,2640594.7800000003
Itapecerica,2016,MG,3133501,2881183.62
Itapecerica,2017,MG,3133501,2854995.41
Itapecerica,2018,MG,3133501,2075559.04
Itapecerica,2019,MG,3133501,3232402.16
Itapecerica,2020,MG,3133501,3576396.17
Itapecerica,2021,MG,3133501,4689148.17
Itapecerica,2022,MG,3133501,4851775.87
Itapecerica,2023,MG,3133501,3224769.17
Itapecerica da Serra,2007,SP,3522208,20052415.990000002
Itapecerica da Serra,2008,SP,3522208,28828466.15
Itapecerica da Serra,2009,SP,3522208,32585818.55
Itapecerica da Serra,2010,SP,3522208,41201580.50000001
Itapecerica da Serra,2011,SP,3522208,44414945.02
Itapecerica da Serra,2012,SP,3522208,46786552.93000001
Itapecerica da Serra,2013,SP,3522208,52211402.809999995
Itapecerica da Serra,2014,SP,3522208,56301925.88
Itapecerica da Serra,2015,SP,3522208,62646492.78000001
Itapecerica da Serra,2016,SP,3522208,67325932.51
Itapecerica da Serra,2017,SP,3522208,70559117.10000001
Itapecerica da Serra,2018,SP,3522208,76078106.0
Itapecerica da Serra,2019,SP,3522208,85923638.22
Itapecerica da Serra,2020,SP,3522208,86513727.87
Itapecerica da Serra,2021,SP,3522208,105917953.94000001
Itapecerica da Serra,2022,SP,3522208,109007131.0
Itapecerica da Serra,2023,SP,3522208,65357340.03
Itapecuru Mirim,2007,MA,2105401,10856290.1
Itapecuru Mirim,2008,MA,2105401,14523285.520000001
Itapecuru Mirim,2009,MA,2105401,18781153.91
Itapecuru Mirim,2010,MA,2105401,21017310.2
Itapecuru Mirim,2011,MA,2105401,32564277.48
Itapecuru Mirim,2012,MA,2105401,35874863.31
Itapecuru Mirim,2013,MA,2105401,37410383.57
Itapecuru Mirim,2014,MA,2105401,44542848.49
Itapecuru Mirim,2015,MA,2105401,51195258.81
Itapecuru Mirim,2016,MA,2105401,54023182.3
Itapecuru Mirim,2017,MA,2105401,48779203.160000004
Itapecuru Mirim,2018,MA,2105401,54115828.87
Itapecuru Mirim,2019,MA,2105401,62479665.8
Itapecuru Mirim,2020,MA,2105401,61607217.73
Itapecuru Mirim,2021,MA,2105401,75790972.27
Itapecuru Mirim,2022,MA,2105401,97548183.21
Itapecuru Mirim,2023,MA,2105401,64053596.26
Itapejara DOeste,2007,PR,4111209,1054330.96
Itapejara DOeste,2008,PR,4111209,1338577.96
Itapejara DOeste,2009,PR,4111209,1439956.27
Itapejara DOeste,2010,PR,4111209,1718113.8599999999
Itapejara DOeste,2011,PR,4111209,2001225.18
Itapejara DOeste,2012,PR,4111209,2319292.77
Itapejara DOeste,2013,PR,4111209,2854349.69
Itapejara DOeste,2014,PR,4111209,3347670.4299999997
Itapejara DOeste,2015,PR,4111209,3700692.93
Itapejara DOeste,2016,PR,4111209,3990480.4899999998
Itapejara DOeste,2017,PR,4111209,4416438.0
Itapejara DOeste,2018,PR,4111209,5130398.59
Itapejara DOeste,2019,PR,4111209,5140757.279999999
Itapejara DOeste,2020,PR,4111209,5639247.63
Itapejara DOeste,2021,PR,4111209,7218257.38
Itapejara DOeste,2022,PR,4111209,9434706.6
Itapejara DOeste,2023,PR,4111209,6931151.08
Itapema,2007,SC,4208302,7816680.59
Itapema,2008,SC,4208302,9936887.33
Itapema,2009,SC,4208302,12536810.780000001
Itapema,2010,SC,4208302,14346575.549999999
Itapema,2011,SC,4208302,17405192.83
Itapema,2012,SC,4208302,18802762.189999998
Itapema,2013,SC,4208302,22008256.939999998
Itapema,2014,SC,4208302,25227888.540000003
Itapema,2015,SC,4208302,27305946.580000002
Itapema,2016,SC,4208302,31362537.73
Itapema,2017,SC,4208302,30652430.03
Itapema,2018,SC,4208302,39170246.49
Itapema,2019,SC,4208302,44885435.81
Itapema,2020,SC,4208302,46752431.660000004
Itapema,2021,SC,4208302,59660766.44
Itapema,2022,SC,4208302,78230698.25999999
Itapema,2023,SC,4208302,50151254.199999996
Itapemirim,2007,ES,3202801,5425066.94
Itapemirim,2008,ES,3202801,7688367.109999999
Itapemirim,2009,ES,3202801,8908677.5
Itapemirim,2010,ES,3202801,10687362.33
Itapemirim,2011,ES,3202801,13195014.02
Itapemirim,2012,ES,3202801,15043076.73
Itapemirim,2013,ES,3202801,16745344.68
Itapemirim,2014,ES,3202801,18337265.77
Itapemirim,2015,ES,3202801,20929985.68
Itapemirim,2016,ES,3202801,22317998.89
Itapemirim,2017,ES,3202801,25272304.630000003
Itapemirim,2018,ES,3202801,28903826.570000004
Itapemirim,2019,ES,3202801,33048342.28
Itapemirim,2020,ES,3202801,34079403.93
Itapemirim,2021,ES,3202801,43960568.440000005
Itapemirim,2022,ES,3202801,49276521.35
Itapemirim,2023,ES,3202801,30630081.210000005
Itaperuna,2007,RJ,3302205,9736012.430000002
Itaperuna,2008,RJ,3302205,13184637.520000001
Itaperuna,2009,RJ,3302205,15393415.86
Itaperuna,2010,RJ,3302205,18028255.97
Itaperuna,2011,RJ,3302205,21534641.130000003
Itaperuna,2012,RJ,3302205,24270621.270000003
Itaperuna,2013,RJ,3302205,28847025.720000003
Itaperuna,2014,RJ,3302205,29428683.54
Itaperuna,2015,RJ,3302205,30373510.99
Itaperuna,2016,RJ,3302205,31392990.22
Itaperuna,2017,RJ,3302205,33429721.740000002
Itaperuna,2018,RJ,3302205,39722798.38
Itaperuna,2019,RJ,3302205,39408261.2
Itaperuna,2020,RJ,3302205,38843752.65
Itaperuna,2021,RJ,3302205,51826369.65
Itaperuna,2022,RJ,3302205,52812887.48
Itaperuna,2023,RJ,3302205,34680531.32
Itaperuçu,2007,PR,4111258,3280520.6700000004
Itaperuçu,2008,PR,4111258,3852258.78
Itaperuçu,2009,PR,4111258,4529509.760000001
Itaperuçu,2010,PR,4111258,5032210.75
Itaperuçu,2011,PR,4111258,5869377.5
Itaperuçu,2012,PR,4111258,6588510.24
Itaperuçu,2013,PR,4111258,7466534.24
Itaperuçu,2014,PR,4111258,9292574.43
Itaperuçu,2015,PR,4111258,10303674.93
Itaperuçu,2016,PR,4111258,10746880.23
Itaperuçu,2017,PR,4111258,11337499.96
Itaperuçu,2018,PR,4111258,11150533.17
Itaperuçu,2019,PR,4111258,12220103.13
Itaperuçu,2020,PR,4111258,13031752.290000001
Itaperuçu,2021,PR,4111258,17221156.8
Itaperuçu,2022,PR,4111258,21806664.529999997
Itaperuçu,2023,PR,4111258,14724854.68
Itapetim,2007,PE,2607703,2029318.35
Itapetim,2008,PE,2607703,2652811.44
Itapetim,2009,PE,2607703,2987621.0900000003
Itapetim,2010,PE,2607703,3382144.49
Itapetim,2011,PE,2607703,4215945.52
Itapetim,2012,PE,2607703,4363799.109999999
Itapetim,2013,PE,2607703,5287165.5
Itapetim,2014,PE,2607703,6500965.55
Itapetim,2015,PE,2607703,6992155.35
Itapetim,2016,PE,2607703,8250787.08
Itapetim,2017,PE,2607703,8131163.75
