UF,Município,Código IBGE,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
PE,Parnamirim,2610400,3473446.08,4262941.62,4735415.95,6078927.84,7468359.14,7744976.83,8586197.76,9977838.09,10524380.26,11629235.99,11855928.32,12807039.24,13427821.22,13523445.87,17772942.779999997,21661432.54,12569028.860000001
PE,Passira,2610509,4948078.31,6694148.7,7852873.9799999995,8612193.31,10765685.21,11050661.77,11929220.700000001,13201517.54,13641170.879999999,15364148.04,16473861.47,16125891.92,17703840.97,16279982.2,20626143.63,25877881.92,16527170.16
PE,Paudalho,2610608,9157009.290000001,11407107.07,13473227.229999999,14796840.770000001,18710656.86,19069305.57,20269074.16,23499317.34,25075431.89,28242404.28,27667555.9,29926949.83,34171632.48,32819704.99,44028459.2,50409059.169999994,36252446.449999996
PE,Paulista,2610707,18548957.67,24652338.51,30023506.990000002,30396581.33,36733303.92,38022975.88,39000927.11,43671687.56,46996715.089999996,54492471.32000001,55125957.949999996,64024923.94,71768318.77,70113786.27000001,92210339.03,117879673.46,82765866.68
PE,Pedra,2610806,2983252.7800000003,4110534.0500000003,5067759.98,5353441.11,7782395.33,8247504.54,9031889.42,10101557.35,11013168.47,12248832.98,11959891.98,13310135.290000001,13828531.92,12596739.91,15741137.13,21521102.2,13572967.44
PE,Pesqueira,2610905,8014136.04,11307704.51,13563371.09,15172084.83,19318650.37,18961349.89,22441630.16,25358637.470000003,24497722.29,26285367.619999997,24631430.23,30428426.3,36310359.86,36443301.2,50698625.48,69975865.38,46071764.76
PE,Petrolina,2611101,24532831.78,35907431.099999994,47031019.269999996,53924184.24,77802822.39,81009963.56,90016393.49,123048405.92999999,134683205.4,156276649.44,160000895.11,175365687.89,204652339.23,208284296.35,307310006.33,384556309.53999996,265632838.09
PE,Petrolândia,2611002,4511795.399999999,6423022.31,8515833.77,8836084.8,11922379.0,13077447.32,15346766.11,18659701.75,20252656.05,22828665.790000003,23303260.96,25636055.46,27408425.5,26135185.1,33765257.66,40071474.86,28148772.96
PE,Pombos,2611309,5279640.65,6649476.21,7767209.95,8932587.549999999,11345694.93,10870127.64,11169849.81,12343833.42,12984134.09,14469559.55,13913300.93,16091800.830000002,16262767.16,16136420.32,22137216.16,24109515.39,15157293.21
PE,Poção,2611200,2617445.81,3301372.32,3918401.54,3919405.39,4899056.81,4900193.76,5178893.8,6089337.5600000005,7164616.749999999,8179284.46,7871524.01,9241126.24,9081474.41,8496206.790000001,10916611.27,13003502.32,7525623.95
PE,Primavera,2611408,2518476.27,3460468.95,4013029.9200000004,4380001.2299999995,5439055.17,5361736.609999999,5650290.21,5931275.95,6146624.83,6912705.01,7071041.17,7645935.7700000005,8248601.11,8098181.39,9900471.59,9891662.729999999,7099032.02
PE,Quipapá,2611507,5513604.75,7002624.7299999995,7802235.09,9190671.9,11282335.1,11317646.84,12412438.540000001,14170344.06,14306671.299999999,18174146.6,17910923.500000004,15816450.73,16630377.680000002,15503199.129999999,18791528.37,21540800.529999997,13853966.08
PE,Quixabá,2611533,1591880.26,1982596.9100000001,2132708.09,2476379.38,3051958.19,3163610.28,3703732.82,4545117.65,5221932.45,6270683.58,6554116.119999999,7688132.92,8482489.85,8188799.890000001,10604468.4,12295618.25,7950647.85
PE,Recife,2611606,100063155.86,132340069.86,154998915.7,165363539.55999997,201239364.54,206866682.20000002,223015334.98,245910180.37,249913767.19,274197911.9,292683444.62,307682348.06,344290662.94,342220178.77,444801825.73,508922494.13,370042498.48
PE,Riacho das Almas,2611705,3671188.82,4909502.92,5563310.75,6264274.8,8180668.1,8457619.91,9282096.82,10898622.31,11344735.22,12567323.9,12704249.030000001,13540277.76,14470248.49,13784647.65,18466772.98,23751503.33,17220777.41
PE,Ribeirão,2611804,8164204.12,13067943.87,16217035.620000001,14960034.11,15485337.83,14174233.94,15980532.42,19115181.07,19093963.36,21023406.34,18393231.26,21731686.959999997,23327423.1,21697274.72,29396875.1,30080765.500000004,18917765.61
PE,Rio Formoso,2611903,4485049.609999999,6049724.75,6986501.08,8274038.93,10244336.07,10650621.73,11484335.14,12910730.02,14262434.68,16296520.02,16146198.3,16352580.16,18245567.57,18371143.04,25377617.88,32827476.87,20526830.95
PE,Sairé,2612000,2298516.7,3009601.85,3655389.77,4267982.850000001,5382391.81,5496707.75,5492538.24,6292428.3,6407216.51,6916542.74,6795583.25,6812974.98,7056661.13,6481491.9,7784293.57,8817465.82,5996213.66
PE,Salgadinho,2612109,1577125.21,1977826.7,2268821.9,2395955.84,2905192.77,2959498.93,3033782.59,3231122.47,3457786.55,3806648.8600000003,3989466.06,4191417.4699999997,4328904.41,4125547.62,4968238.62,5633849.32,3855009.19
PE,Salgueiro,2612208,4648039.4,6667641.609999999,7970612.79,9807408.57,12416413.05,13501811.389999999,16245535.65,20031421.11,22216630.759999998,24903999.779999997,25212206.96,27130503.3,29914536.04,28831463.68,37086295.29,48330846.54000001,36261771.93
PE,Saloá,2612307,3370190.26,4592041.25,5619455.630000001,6414836.300000001,8462865.7,8499139.05,8694712.15,10515505.33,10592623.77,12322390.3,11833576.96,12233828.93,13500781.11,12817210.27,16083535.51,18309553.830000002,12124027.93
PE,Sanharó,2612406,3622565.68,4959856.62,5801734.66,6420561.8100000005,8499588.14,8672676.0,9340030.01,10641261.9,11127760.39,12633436.94,12077704.5,12920399.14,13255009.1,12026784.02,15112341.16,20173765.0,14227558.379999999
PE,Santa Cruz,2612455,3372923.73,4488087.88,5169049.33,6204423.63,8193662.819999999,8685485.620000001,9183157.34,9976586.32,9697899.61,10423933.39,9919214.559999999,10597808.61,11672659.7,11581510.799999999,15281695.25,15726431.639999999,14116732.920000002
PE,Santa Cruz da Baixa Verde,2612471,1309523.1,1856672.8699999999,2698994.14,2386033.4299999997,3429675.4099999997,3607686.67,4545446.34,5465764.25,5366567.609999999,6353748.41,6446263.31,7080416.35,7458846.76,7186422.37,9265357.76,12508465.76,8625994.44
PE,Santa Cruz do Capibaribe,2612505,7893135.649999999,10662865.36,12792649.39,15090203.89,19594044.45,20027759.99,23491502.92,29693874.8,30865847.09,36692217.620000005,36900259.04,40943723.68,45495513.14,45735007.77,62003044.46,75729893.48,55827401.49
PE,Santa Filomena,2612554,3381423.7,4657754.36,5781947.75,6296446.720000001,7577307.16,7374166.05,7548034.82,8212301.89,8697666.86,9762066.59,9879201.11,10205506.07,10662103.450000001,10462324.67,12766482.62,13838979.14,9352892.47
PE,Santa Maria da Boa Vista,2612604,9970769.29,13171305.92,14922482.57,16157772.35,20236026.31,19991745.240000002,22798115.29,25003705.16,26227866.84,29813459.000000004,28215315.419999998,29372383.16,32679137.63,31254274.7,40782190.5,59868105.190000005,39209513.57
PE,Santa Maria do Cambucá,2612703,2888964.57,3780385.25,4187049.43,4631058.83,5754537.53,5798042.7,6854729.3100000005,7386831.27,7416305.109999999,8302134.5,8178451.99,8461609.19,9461160.22,8875809.139999999,11054170.879999999,13481825.77,8745359.72
PE,Santa Terezinha,2612802,2005950.1099999999,2614966.9899999998,2846576.85,3166590.21,3775644.1999999997,3933802.3000000003,4494113.350000001,5321055.21,5425926.59,6155587.4,6484943.909999999,7084356.92,7894156.21,7306233.140000001,9404251.709999999,11497099.51,7587169.6
PE,Serra Talhada,2613909,9112377.49,11717878.27,13556589.44,14932476.86,19315009.79,20387085.09,22238521.98,25369521.299999997,28758331.46,32347218.02,38192035.910000004,39878513.83,44942143.190000005,46974085.19,66009638.32,76184911.7,53796896.37
PE,Serrita,2614006,4347683.19,5832950.489999999,6909030.2299999995,8079134.7299999995,9577509.59,9797615.57,10647635.36,11686093.8,11565771.66,13501433.58,13351249.51,13551711.7,14900385.76,14427021.41,19639792.16,25497472.35,17095887.64
PE,Sertânia,2614105,4747379.4,6082423.26,7038424.54,7873001.97,9860369.82,10432272.81,11993252.96,14098090.26,15342464.08,16865342.3,15821661.49,16592340.03,17775595.400000002,17353319.990000002,22639053.759999998,25648598.18,17107106.150000002
PE,Sirinhaém,2614204,6959331.5600000005,8557552.219999999,11240440.51,12293000.17,15158583.350000001,14782215.14,16003004.110000001,17117775.05,20029413.23,22353839.7,21603456.76,23330165.71,24588877.08,22308720.21,27928092.37,37436118.47,28639841.669999998
PE,Solidão,2614402,1460801.3900000001,1740309.41,1881477.42,2068818.88,2681196.41,2577274.65,2680322.5,3224699.22,3417569.14,3737872.59,3767727.33,3968702.66,4501300.63,4464793.51,6302200.9399999995,7835850.869999999,5471721.43
PE,Surubim,2614501,6745553.79,9479078.55,11397052.420000002,13035011.200000001,16016611.219999999,16225926.91,17915551.299999997,21053851.18,22648023.0,26073718.75,26696311.09,26799394.02,29954489.669999998,27994815.810000002,34069995.75,38384907.5,26046746.22
PE,São Benedito do Sul,2612901,2355095.31,2936644.6999999997,3355183.03,3911430.28,4912428.66,5312177.29,5671990.32,6701051.18,6831450.43,8210245.84,7620502.8,8276575.54,8096480.38,8009503.319999999,10152236.45,14307768.59,7631951.88
PE,São Bento do Una,2613008,9123174.72,12446204.69,14276029.33,15721371.17,21090776.57,21954626.06,24320764.91,27628963.7,29318723.27,31516941.96,33150166.96,33228216.22,37241323.12,34227989.87,44867656.77,54775667.38,37000190.34
PE,São Caitano,2613107,5227270.75,6941483.619999999,8767964.120000001,10399444.01,13092604.7,13356491.12,14151080.82,16225853.23,16405531.91,18860341.65,19827301.99,19970107.99,21066246.77,20310362.74,26497831.12,29950851.580000002,19177004.54
PE,São Joaquim do Monte,2613305,4449770.92,5575501.97,6439991.43,7113597.97,8874130.15,9272618.43,9479544.94,11340201.57,11751837.549999999,13444683.0,13426711.77,14364841.49,14863402.47,13679855.42,17449229.209999997,21768771.31,14216185.43
PE,São José da Coroa Grande,2613404,3084655.64,3944589.0900000003,5064172.7,6071178.16,7674356.0,8149817.970000001,9082756.68,10512931.48,11476326.15,13487141.219999999,12841179.38,14015442.21,15072582.53,13620092.18,18583110.580000002,23888916.89,16979112.959999997
PE,São José do Belmonte,2613503,6503717.23,8138452.739999999,9329143.43,9760108.05,12361014.49,12498558.78,13646096.59,15731608.120000001,16425779.06,18885221.93,18251480.740000002,18471370.07,20049978.58,18650121.150000002,23647933.279999997,29231939.03,19783384.05
PE,São José do Egito,2613602,3938411.73,4996375.25,5827728.5200000005,6845944.1,8986096.29,9699399.700000001,11023778.930000002,13037912.49,14097455.28,16083050.209999999,16762233.62,18456021.99,19375541.580000002,18546343.09,24130370.04,28197186.82,19384381.689999998
PE,São João,2613206,5259745.99,6328155.24,7215964.350000001,7642017.81,9939885.66,10589741.38,11605985.8,13765551.190000001,14635436.120000001,16069759.97,15336493.870000001,16521198.14,18795276.119999997,17924491.86,22533501.97,28954497.150000002,20007924.54
PE,São Lourenço da Mata,2613701,11764073.25,14491824.23,14459672.22,21171784.500000004,25284028.05,26791826.89,27559195.790000003,33116417.279999997,34211476.11,38306504.519999996,39244691.37,43092246.76,46551809.49,45253370.620000005,59810008.88,67053424.05,53039899.43
PE,São Vicente Ferrer,2613800,3154533.25,4359036.78,5229678.08,5658766.95,7272197.7,7344189.9,7662390.399999999,8415243.09,8557406.35,10136397.659999998,10492349.2,10322506.7,10917571.05,10546000.43,13313829.0,15945407.41,10632749.48
PE,Tabira,2614600,3535322.38,4800502.32,5521502.06,6312891.48,8042922.23,8336139.92,9068900.13,10655674.99,11635228.08,13579256.67,13902540.54,14778077.059999999,16536980.6,16320743.91,22906963.21,27634640.89,19541089.29
PE,Tacaimbó,2614709,1796143.31,2499711.46,2949653.3,3130943.54,4027639.75,4248323.33,4774930.78,5504500.640000001,6570943.029999999,7099035.72,6693074.08,6557848.77,7440112.9,7790663.1,9015779.15,9670924.959999999,8110058.17
PE,Tacaratu,2614808,2640812.16,3614439.61,4093189.16,4944932.100000001,6796877.11,7515974.300000001,9523421.860000001,11108995.01,11379351.41,12662734.77,12738270.77,13521875.18,14776111.01,13893745.17,17284868.14,21267245.099999998,14070450.96
PE,Tamandaré,2614857,3848009.1999999997,5152067.619999999,5729966.55,6943032.88,9059755.76,9501970.450000001,11090611.01,12489740.889999999,12448397.809999999,14412451.04,14771142.77,15638485.7,17529449.860000003,16326309.67,20537411.41,22371155.310000002,16301861.33
PE,Taquaritinga do Norte,2615003,3717690.97,4610112.71,5656333.41,6187763.359999999,7714109.04,8178066.0200000005,9279899.46,10845596.3,11260005.57,12395600.66,12824382.53,14098181.549999999,15862341.33,15311824.24,21213458.3,24447029.169999998,16200856.28
PE,Terezinha,2615102,1559237.44,2057533.49,2500075.5,2904228.21,3628515.35,3593264.7,3870997.2800000003,4162801.62,4117461.24,4411949.29,4621614.640000001,4856192.3,5671503.02,5327517.55,6589404.9399999995,7885185.840000001,6173400.77
PE,Terra Nova,2615201,1562103.33,2012405.3,2393027.87,2767577.48,3481518.21,3468537.0,3632463.64,4280612.23,4559386.239999999,5760224.77,5697943.74,6425730.66,6471901.48,6346857.68,8820559.62,10102960.27,6358343.49
PE,Timbaúba,2615300,7308120.56,9433931.29,10977634.2,12582599.49,16208704.040000001,17089271.150000002,18313227.8,21018434.83,20294433.95,22871377.08,22450979.84,22828139.09,25569599.94,23054946.66,29293429.35,42451393.269999996,27503439.9
PE,Toritama,2615409,3417381.88,4771564.6,5617408.899999999,7228938.34,10092662.58,11719939.93,13551135.9,18031226.12,19656764.63,22496304.69,23068059.43,23368061.220000003,26135813.51,26801829.330000002,40821595.9,46471380.57,32921203.57
PE,Tracunhaém,2615508,1425013.66,1827122.02,2285466.36,2981028.32,3425958.5,3434432.58,3680750.4499999997,4247106.11,5004838.74,5876610.65,5652177.600000001,6469424.1899999995,7047585.909999999,7139300.89,9778974.67,11413642.83,7537033.109999999
PE,Trindade,2615607,5303308.8,7302707.66,8178248.17,9267477.31,11948931.98,12832626.79,13899318.95,16878751.98,18563772.11,20472152.529999997,20313065.98,21025608.05,22148929.13,20917091.27,25167326.7,30262342.060000002,21516759.81
PE,Triunfo,2615706,2350043.3400000003,2947808.0100000002,3448913.46,3872522.81,4857254.91,4857071.07,5517053.659999999,6662223.08,7324489.5200000005,7805530.72,8156920.29,9556914.15,9789129.44,9184177.56,12045715.13,15357920.120000001,11532312.620000001
PE,Tupanatinga,2615805,5428308.26,7170667.989999999,8521668.68,9772200.57,12701284.1,13998994.74,15622622.36,16524076.61,16335946.350000001,17481100.29,17496533.79,17778398.1,19609614.56,18972078.429999996,23774136.02,28182578.44,19503584.27
PE,Tuparetama,2615904,1320826.45,1789376.32,2126623.72,2301908.14,2861733.03,3124928.31,3443071.92,4043656.33,4418518.24,5781964.78,5555380.26,6244688.53,6128315.57,6127577.76,7931341.96,8946952.16,5471882.41
PE,Venturosa,2616001,2305208.7,3332150.06,4461832.899999999,4883566.13,6095646.890000001,6409729.03,7072747.44,8134442.21,8873429.780000001,10316429.22,9756146.09,10565756.59,11335584.6,11125051.23,14594280.17,17566783.16,10153022.95
PE,Verdejante,2616100,2210006.5900000003,2753004.31,3125464.73,3562051.11,4719738.42,4719986.42,5065441.71,5704724.59,6199048.9799999995,7228651.1,6753052.840000001,7530428.0600000005,8028302.45,7670339.34,9515345.18,12079305.67,8106282.99
PE,Vertente do Lério,2616183,1752656.77,2256870.0500000003,2666410.86,2785476.33,3455355.9200000004,3223272.3000000003,3614153.46,4444325.54,4693766.44,5206350.38,5221651.83,5777225.4,6072613.600000001,5967342.05,7938073.46,10627839.32,7445116.859999999
PE,Vertentes,2616209,2452213.41,3434065.09,4423292.03,5532978.22,6709583.7,7016377.350000001,7947208.17,9557654.959999999,9955737.76,11662075.66,11326563.13,11627447.42,13180621.88,12742652.540000001,16486717.44,19245787.96,12862623.03
PE,Vicência,2616308,6009134.64,7512317.5,9535995.96,10183028.46,11937944.76,12181368.45,13204928.709999999,14998630.91,14969551.47,16633235.66,15622659.49,18350296.94,20801865.330000002,19830845.369999997,26898524.05,30904364.27,19060042.58
PE,Vitória de Santo Antão,2616407,18580840.06,23453986.52,25969143.83,27958150.529999997,35651127.480000004,39110968.91,42723140.38,45851750.2,46935599.53,52208633.37,53622473.91,55982197.31,60983871.21,57903988.379999995,73977233.49,89139465.75000001,58330905.89000001
PE,Xexéu,2616506,4207184.46,5254437.77,6636091.54,6080611.76,7687503.39,7509734.26,8341313.430000001,10816847.76,12286459.52,14315483.58,13315285.41,14866334.33,15558999.299999999,14831850.9,17042399.13,20502643.19,14825641.68
PE,Água Preta,2600401,6117436.75,8123488.529999999,9367365.2,11176672.04,13082934.01,14275448.74,15232525.59,17062837.62,17165125.17,17953024.12,16976760.62,18082736.279999997,19231622.28,18045701.419999998,22180992.71,22961105.2,16677418.0
PE,Águas Belas,2600500,7487907.63,10108875.959999999,12460041.129999999,15265034.18,19975744.16,20773830.63,23050981.6,25600684.77,25829175.23,27669589.220000003,26716337.53,27979721.07,31252021.78,29261343.05,36326141.96,44632306.7,28656997.990000002
PI,Acauã,2200053,1544226.08,1704795.81,1826500.73,2064622.39,2776385.67,3017102.89,3202324.2600000002,3575073.1300000004,3901687.79,3991137.25,3882075.69,4257489.529999999,4204052.819999999,4215180.08,5273666.96,6780779.28,5156388.42
PI,Agricolândia,2200103,904738.94,1088601.08,1295083.34,1385756.82,1731349.0699999998,1823441.97,1863551.47,2288280.5700000003,2505595.19,2740810.1,2729608.75,2831520.91,3121970.99,3325300.34,4646530.7,6248634.23,3997459.5700000003
PI,Alagoinha do Piauí,2200251,1626256.16,1709678.85,2008213.66,2109433.5,2652735.81,2916814.6999999997,3111606.9099999997,3341018.67,3855245.3,4077408.49,3567958.47,3848054.2099999995,3832776.44,3928470.41,4534423.93,5374131.36,3221224.7
PI,Alegrete do Piauí,2200277,1156396.94,1464218.06,1733508.25,2039887.22,2296409.19,2447235.5700000003,2522667.83,2951376.64,3694381.4,4171268.0900000003,3276742.19,3966520.76,3836214.13,3807264.98,4420188.06,6916047.6899999995,3955792.93
PI,Alto Longá,2200301,2231197.29,2577743.13,2957549.84,3772039.27,4434259.28,4904791.85,5181016.14,5616858.42,6773349.29,7734206.61,6811977.390000001,7373564.47,7358941.42,7845595.8,10388246.38,15320516.51,9281796.9
PI,Altos,2200400,6158024.53,7972777.3,8946329.44,9861932.58,12865605.71,13248267.72,14795040.42,17467561.8,19091744.82,21061052.75,20628825.75,22912979.21,25761154.509999998,26716408.34,40314112.75,69859447.44,46439916.46
