Código_IBGE,Ano,Populacao
5106455,2015,2647
2208551,2015,2647
2411429,2013,2647
4304697,2012,2647
4311429,2009,2647
3554607,2021,2647
5104500,2017,2648
2210375,2021,2648
4202081,2020,2648
3143609,2014,2649
5106455,2020,2649
4311791,2014,2649
4318432,2016,2649
4318432,2022,2649
4319737,2011,2649
3527900,2019,2649
3533809,2011,2649
5201454,2010,2650
3130804,2012,2650
4108106,2013,2650
2404101,2016,2650
4316436,2019,2650
4211652,2022,2650
4212056,2020,2650
4218855,2016,2650
1715259,2015,2650
1718451,2017,2650
5211602,2013,2651
3167509,2017,2651
4103370,2019,2651
4314555,2016,2651
4318432,2015,2651
4319737,2012,2651
3107000,2014,2652
4108106,2022,2652
4315149,2013,2652
4210704,2016,2652
3533809,2014,2652
3554607,2020,2652
2207108,2011,2653
2405900,2021,2653
4312385,2011,2653
3507456,2019,2653
3516101,2020,2653
2405900,2019,2654
2405900,2020,2654
4318432,2014,2654
4203253,2015,2654
3145505,2009,2655
4121356,2019,2655
2405900,2018,2655
3155009,2009,2656
2208551,2016,2656
4124202,2018,2656
4305157,2008,2656
4310876,2016,2656
4200051,2013,2656
4218954,2022,2656
3101300,2021,2657
3116209,2021,2657
4318432,2013,2657
3510906,2013,2657
5216908,2014,2658
4202156,2022,2658
3554607,2019,2658
2504108,2019,2659
4305157,2009,2659
4311791,2015,2659
3530003,2008,2659
1718451,2018,2659
3113800,2021,2660
4315552,2020,2660
4323507,2022,2660
3532157,2022,2660
3109808,2015,2661
3165560,2018,2661
5107743,2022,2661
4125902,2022,2661
2411429,2014,2661
4217758,2014,2661
3515301,2011,2661
3544400,2009,2661
5106455,2019,2662
5108857,2010,2662
4108106,2014,2662
3532157,2009,2662
2210979,2012,2663
2405504,2017,2663
3515301,2012,2663
3527900,2018,2663
3530003,2009,2663
3554607,2018,2663
1720978,2009,2663
3107000,2013,2664
2208551,2017,2664
3528858,2011,2664
5216007,2009,2665
3101300,2020,2665
5106455,2014,2665
5205703,2008,2666
2513851,2010,2666
2405504,2016,2666
4310876,2017,2666
4215687,2015,2666
3527900,2022,2666
2504108,2017,2667
4305975,2022,2667
5213053,2012,2668
5216007,2012,2668
5107768,2010,2668
2517100,2013,2668
2517100,2022,2668
4304697,2010,2668
4311791,2016,2668
4314555,2012,2668
4316428,2009,2668
4321634,2019,2668
3143609,2013,2669
2513653,2013,2669
2405504,2015,2669
4316428,2008,2669
4321832,2020,2669
1712454,2011,2669
5216007,2010,2670
2210375,2008,2670
2406403,2011,2670
2411429,2018,2670
4316477,2010,2670
4316477,2011,2670
4316477,2012,2670
4213153,2011,2670
3113800,2008,2671
3116209,2020,2671
4103024,2017,2671
2406403,2012,2671
4316477,2009,2671
1721307,2019,2671
5219506,2016,2673
2509370,2008,2673
2405504,2014,2673
4316477,2008,2673
4320321,2022,2673
4205555,2009,2673
4212056,2021,2673
3510104,2011,2673
3101300,2019,2674
4108106,2015,2674
4219150,2014,2674
3533809,2010,2674
1715259,2016,2674
5216007,2011,2675
2513653,2014,2675
2605459,2011,2675
2411429,2015,2675
4316428,2013,2675
4316428,2014,2675
3109808,2016,2676
5106455,2018,2676
5107768,2012,2676
2205540,2009,2676
2405504,2013,2676
4316428,2015,2676
4316428,2016,2676
4316428,2017,2676
4215752,2012,2676
3510906,2010,2676
3516101,2019,2676
3533809,2013,2676
5213053,2011,2677
3109808,2018,2677
3145505,2013,2677
4311791,2017,2677
4313011,2021,2677
3510104,2012,2677
5214879,2009,2678
5216007,2008,2678
3103603,2010,2678
2207108,2012,2678
2210979,2010,2678
4311239,2011,2678
4314555,2015,2678
4318457,2012,2678
4202081,2019,2678
5104500,2009,2679
4108106,2018,2679
4310876,2018,2679
4315149,2014,2679
4316436,2018,2679
3170305,2012,2680
2513653,2015,2680
2411429,2019,2680
4311791,2018,2680
1718881,2022,2680
3104403,2021,2681
2210979,2008,2681
4314548,2013,2681
4318432,2010,2681
4211652,2013,2681
3533205,2008,2681
2205540,2010,2682
4121356,2018,2682
4203253,2014,2682
4205431,2022,2682
4214151,2008,2682
4215752,2008,2682
3101300,2018,2683
5106455,2013,2683
2210979,2013,2683
4205431,2009,2683
3507456,2020,2683
3170305,2022,2684
2513653,2010,2684
4304697,2008,2684
4317954,2009,2684
4215752,2022,2684
3557154,2018,2684
1712702,2019,2684
2513653,2016,2685
2513653,2018,2685
4108106,2016,2685
4128625,2020,2685
4306957,2022,2685
4213153,2012,2685
4317954,2008,2686
5214879,2008,2687
3116209,2019,2687
2504108,2020,2687
2210375,2009,2687
2405900,2013,2687
2411601,2021,2687
4214151,2009,2687
3527900,2012,2687
5211602,2010,2688
5216908,2012,2688
3104403,2022,2688
3120003,2021,2688
2411429,2016,2688
4308656,2022,2688
4313011,2020,2688
1718451,2019,2688
5202353,2018,2689
5219456,2022,2689
2205540,2011,2689
4108106,2019,2689
2405900,2014,2689
2411429,2020,2689
4307864,2013,2689
4312385,2017,2689
4312427,2008,2689
4319737,2010,2689
4205431,2008,2689
2513653,2017,2690
2200954,2022,2690
4202875,2014,2690
4210704,2015,2690
3536901,2010,2690
3554607,2017,2690
3109808,2017,2691
2405900,2015,2691
4311791,2019,2691
3109808,2019,2692
4306072,2022,2692
4310876,2019,2692
4202156,2013,2692
3500600,2010,2692
3557154,2022,2692
5211602,2022,2693
3170305,2011,2693
2405900,2016,2693
4321634,2018,2693
3528858,2012,2693
2505303,2010,2694
2210979,2014,2694
4103024,2016,2694
4304697,2009,2694
4311239,2012,2694
2509370,2009,2695
2405900,2017,2695
3554607,2016,2695
1719004,2013,2695
1720978,2013,2695
3101300,2012,2696
2411429,2022,2696
4312385,2016,2696
4315958,2010,2696
4202156,2014,2696
3506201,2011,2696
4108106,2017,2697
1101476,2021,2697
4321832,2019,2697
4211652,2012,2697
1715259,2017,2697
3130002,2022,2698
2508406,2021,2698
2207108,2013,2698
2411429,2010,2698
4306551,2010,2698
4313011,2019,2698
4207577,2010,2698
4217758,2013,2698
3516507,2009,2698
1715259,2018,2698
4108106,2020,2699
2411429,2021,2699
4307831,2017,2699
4307864,2014,2699
4318457,2011,2699
3516101,2018,2699
3533809,2009,2699
3554607,2015,2699
3145505,2014,2700
5107743,2021,2700
2208551,2018,2700
4111308,2021,2700
2403905,2022,2700
4302253,2009,2700
4202156,2015,2700
4218855,2015,2700
3527900,2011,2700
3544400,2022,2700
5221080,2022,2701
3125804,2008,2701
3140407,2021,2701
2410702,2022,2701
2411429,2017,2701
4303558,2013,2701
5213053,2017,2702
3116209,2018,2702
4311791,2020,2702
3516507,2010,2702
3532157,2010,2702
5216908,2013,2703
3101300,2011,2703
5106455,2012,2703
2210979,2015,2703
2409209,2009,2703
4202156,2018,2703
4205555,2008,2703
3515301,2022,2703
3516507,2008,2703
3104403,2020,2704
2207108,2010,2704
2209757,2010,2704
2409209,2008,2704
4312385,2015,2704
4320230,2022,2704
3554607,2014,2704
5106315,2020,2705
4124202,2012,2705
4315149,2015,2705
4321469,2008,2705
4202156,2016,2705
3527900,2017,2705
3109808,2020,2706
4310876,2020,2706
4202156,2019,2706
3516507,2012,2706
3554656,2010,2706
2513851,2009,2707
4314555,2014,2707
3516507,2011,2707
5213053,2016,2708
3119609,2010,2708
4111605,2022,2708
4307864,2015,2708
4202081,2018,2708
3170305,2017,2709
2517100,2014,2709
4108106,2021,2709
4202156,2017,2709
4202156,2020,2709
4204152,2021,2709
3522000,2008,2709
3554607,2013,2709
2509370,2010,2710
2208551,2019,2710
4303558,2014,2710
4313011,2018,2710
3544400,2010,2710
4203253,2013,2711
4205605,2021,2711
5216007,2017,2712
3113800,2009,2712
3115003,2022,2712
2210979,2016,2712
4103404,2011,2712
4312385,2014,2712
4314555,2011,2712
4315321,2011,2712
4202156,2021,2712
3125804,2009,2713
2207108,2008,2713
4103024,2012,2713
2405900,2010,2713
4311791,2021,2713
4312427,2009,2713
4315321,2012,2713
4203253,2012,2713
3507456,2021,2713
3507456,2022,2713
1712454,2012,2713
2504108,2021,2714
2210979,2009,2714
4318457,2017,2714
4202156,2010,2714
4217758,2012,2714
3522000,2009,2714
5213053,2015,2715
5106455,2011,2715
2404101,2017,2715
4302253,2008,2715
3547106,2010,2715
1718709,2013,2715
4103024,2015,2716
4124202,2011,2716
4307864,2016,2716
1720978,2014,2716
5216007,2016,2717
3160603,2022,2717
2411601,2020,2717
3506201,2012,2717
3527900,2016,2717
1712454,2022,2717
1718451,2020,2717
3170305,2016,2718
2508406,2020,2718
2513851,2008,2718
2605459,2012,2718
2409605,2009,2718
4303558,2015,2718
4306320,2021,2718
4310876,2021,2718
4311239,2010,2718
4213153,2010,2718
4219150,2013,2718
3557154,2019,2718
3150109,2021,2719
2210979,2017,2719
4103370,2018,2719
4204152,2020,2719
5221809,2009,2720
3109808,2021,2720
2208551,2020,2720
4310652,2009,2720
4312385,2013,2720
4204152,2009,2720
4215687,2014,2720
3163607,2013,2721
5107156,2018,2721
2205540,2012,2721
4305116,2022,2721
4307831,2012,2721
4307831,2016,2721
4307864,2018,2721
4202537,2013,2721
5216007,2015,2722
5219506,2015,2722
3145505,2015,2722
4312138,2008,2722
4319737,2008,2722
3510104,2010,2722
3528858,2010,2722
1715259,2019,2722
5213053,2014,2723
4314548,2022,2723
3507753,2013,2723
5206800,2022,2724
2509370,2011,2724
4119251,2013,2724
4124202,2010,2724
4303558,2018,2724
4306957,2021,2724
4307864,2017,2724
4319737,2018,2724
4200051,2010,2724
4211652,2011,2724
5104500,2018,2725
2508406,2017,2725
4119251,2018,2725
4318457,2016,2725
4321832,2018,2725
3126406,2011,2726
2404101,2018,2726
4303558,2016,2726
4323507,2021,2726
3104403,2019,2727
3170305,2015,2727
4103404,2012,2727
2415008,2008,2727
4319737,2019,2727
3553658,2011,2727
3553658,2012,2727
5216007,2014,2728
3115904,2008,2728
3120003,2020,2728
3140407,2020,2728
3162302,2012,2728
2208551,2021,2728
4102703,2011,2728
4102703,2012,2728
4204152,2019,2728
4214151,2010,2728
4315149,2016,2729
4319737,2009,2729
4319737,2020,2729
4210704,2014,2729
3527900,2015,2729
3533809,2008,2729
1712702,2020,2729
1719004,2014,2729
1721307,2020,2729
5213053,2013,2730
5216908,2011,2730
3162302,2011,2730
2406403,2010,2730
4321469,2009,2730
2707008,2022,2731
2200954,2008,2731
4119251,2019,2731
2406403,2018,2731
4305975,2021,2731
4307864,2019,2731
3528858,2008,2731
5203939,2022,2732
5107156,2019,2732
4119251,2014,2732
2406403,2019,2732
2406403,2020,2732
2406403,2021,2732
2409605,2008,2732
4313011,2012,2732
4316477,2018,2732
4319737,2021,2732
5216007,2013,2733
3150109,2020,2733
4124202,2009,2733
4303558,2017,2733
4303558,2019,2733
4310652,2008,2733
4311239,2008,2733
4316477,2019,2733
4316477,2020,2733
4203253,2011,2733
4212601,2021,2733
3515905,2022,2733
3547403,2022,2733
2513653,2008,2734
4316477,2021,2734
4204152,2008,2734
3170305,2014,2736
4302253,2010,2736
4318457,2015,2736
2508406,2019,2737
4119251,2020,2737
3510906,2009,2737
1704105,2013,2737
1720978,2015,2737
5211602,2009,2738
3163607,2014,2738
4103024,2011,2738
4314555,2013,2738
4321469,2010,2738
4204152,2018,2738
1718709,2022,2738
4103024,2014,2739
4323507,2020,2739
3130804,2013,2740
2503753,2022,2740
4119251,2015,2740
4312385,2010,2740
4213153,2008,2740
4217758,2011,2740
1718709,2014,2740
2205540,2013,2741
4124202,2017,2741
4128625,2019,2741
4304697,2013,2741
4307864,2020,2741
4313011,2011,2741
4202875,2013,2741
3527900,2014,2741
3532157,2011,2741
4119251,2021,2742
4303558,2020,2742
3533205,2009,2742
3145505,2016,2743
3162302,2021,2743
5107156,2020,2743
4301073,2011,2743
4305975,2020,2743
4319737,2013,2743
4204152,2010,2743
2509370,2012,2744
4306353,2017,2744
4307831,2015,2744
4312427,2010,2744
2508406,2016,2745
2415008,2009,2745
1715259,2020,2745
3126406,2012,2746
3162302,2020,2746
3170305,2013,2746
4321469,2011,2746
4219150,2012,2746
3507753,2014,2746
3544509,2010,2746
1718451,2021,2746
3170479,2009,2747
2517100,2015,2747
2411601,2019,2747
4312138,2009,2747
3150109,2019,2748
4124202,2008,2748
4318457,2014,2748
4319737,2014,2748
1712702,2022,2748
3101300,2022,2749
3162302,2019,2749
2508406,2018,2749
2513653,2009,2749
4119251,2016,2749
4124202,2016,2749
4304697,2014,2749
4303558,2021,2750
4304697,2018,2750
4307864,2021,2750
3530003,2010,2750
3104403,2018,2751
5107768,2009,2751
4306320,2022,2751
4202081,2017,2751
4218855,2014,2751
3101300,2017,2752
3117207,2011,2752
3130804,2014,2752
5104500,2019,2752
4315149,2017,2752
4315552,2019,2752
4319737,2015,2752
4323507,2019,2752
3510906,2008,2752
3515301,2013,2752
3557154,2020,2752
3162302,2018,2753
3163607,2022,2753
4321493,2021,2753
5107156,2021,2754
4318051,2022,2754
4207577,2011,2754
3527900,2013,2754
1302108,2019,2755
3117207,2012,2755
3140407,2019,2755
3163607,2015,2755
2207108,2009,2755
1718881,2008,2755
5214879,2010,2756
3101300,2016,2756
5106455,2010,2756
2210979,2018,2756
4301073,2012,2756
4304697,2015,2756
4305975,2019,2756
4312427,2022,2756
4319737,2016,2756
3515301,2014,2756
3130804,2018,2757
3149002,2022,2757
2205540,2014,2757
4119251,2017,2757
4124202,2015,2757
4304697,2019,2757
4318440,2018,2757
4214300,2011,2757
3510104,2008,2757
1720978,2016,2757
5212907,2022,2758
5221809,2008,2758
4306957,2020,2758
3516101,2017,2758
3116209,2012,2759
2200954,2009,2759
2406403,2013,2759
4307831,2011,2759
4311239,2009,2759
4318440,2012,2759
3101300,2015,2760
4319737,2017,2760
4321832,2022,2760
4204152,2012,2760
4204152,2017,2760
4212601,2020,2760
3544400,2011,2760
5206800,2011,2761
4119251,2022,2761
4306320,2020,2761
4318457,2013,2761
4320321,2021,2761
4210704,2022,2761
4213153,2013,2761
3515301,2015,2761
3115904,2009,2762
3119609,2022,2762
2406403,2014,2762
4316477,2013,2762
4323705,2011,2762
3515301,2018,2762
1719004,2015,2762
3145505,2017,2763
3150109,2018,2763
4103024,2013,2763
4304697,2016,2763
4304697,2020,2763
3516507,2022,2763
2919959,2020,2764
5211602,2008,2764
3101300,2014,2764
3130804,2015,2764
1718709,2015,2764
5219506,2009,2765
3145505,2018,2765
2508406,2015,2765
2210979,2019,2765
4124202,2014,2765
2406403,2015,2765
4310876,2009,2765
4313011,2010,2765
4323705,2012,2765
4214300,2012,2765
3515301,2016,2765
4316477,2014,2766
4323507,2018,2766
4204152,2011,2766
3515301,2019,2766
3130804,2019,2767
4302253,2012,2767
4318440,2011,2767
4321469,2012,2767
4210704,2013,2767
4213153,2009,2767
3510104,2013,2767
3101300,2013,2768
3170305,2010,2768
2406403,2016,2768
4305371,2022,2768
4204152,2016,2768
4207577,2012,2768
3507753,2015,2768
1715259,2021,2768
5106315,2021,2769
4304697,2017,2769
4305975,2018,2769
4306353,2016,2769
4307831,2014,2769
4316477,2015,2769
3515301,2017,2769
4114351,2022,2770
4304697,2021,2770
4320321,2020,2770
4214151,2011,2770
3510104,2009,2770
3515301,2020,2770
3120003,2019,2771
3163607,2016,2771
2406403,2017,2771
4202537,2014,2771
3500600,2011,2771
1704105,2014,2771
5210307,2021,2772
5219506,2014,2772
3116209,2011,2772
3117207,2022,2772
3124708,2022,2772
2205540,2015,2772
4302253,2011,2772
4321493,2020,2772
3116902,2022,2773
2210979,2020,2773
4302253,2021,2773
4316477,2016,2773
3510104,2014,2773
1712702,2021,2773
1720978,2018,2773
5206800,2012,2774
4101051,2021,2774
4124202,2013,2774
4312427,2011,2774
4202156,2008,2774
4218855,2022,2774
3515301,2021,2774
3532157,2012,2774
5212600,2008,2775
5215207,2021,2775
3130804,2016,2775
3163607,2018,2775
4211256,2009,2775
5216908,2010,2776
3130804,2020,2776
3165560,2017,2776
1101476,2020,2776
4315321,2010,2776
4316477,2017,2776
4204152,2015,2776
4215687,2013,2776
4219150,2011,2776
3516507,2018,2776
3516507,2019,2776
3516507,2020,2776
3516507,2021,2776
3103801,2008,2777
4202537,2022,2777
1720978,2017,2777
3103801,2009,2778
3103801,2010,2778
3103801,2011,2778
2406403,2008,2778
2411601,2018,2778
4302253,2020,2778
4202875,2012,2778
4204194,2011,2778
2805000,2022,2778
3516101,2016,2778
3527900,2010,2778
3103603,2021,2779
5104500,2020,2779
2517100,2018,2779
4302253,2022,2779
4306353,2012,2779
4320321,2019,2779
4202081,2016,2779
3541653,2008,2779
3103801,2012,2780
2210953,2011,2780
4323200,2022,2780
4214151,2012,2780
3500600,2022,2780
3510104,2015,2780
3528858,2009,2780
2210979,2021,2781
4102703,2018,2781
4102703,2019,2781
4102703,2020,2781
4102703,2021,2781
4111308,2020,2781
4118303,2008,2781
4318432,2008,2781
1719004,2022,2781
5219209,2021,2782
4103404,2010,2782
4310876,2008,2782
4318432,2009,2782
4213153,2014,2782
4302253,2019,2783
4323705,2010,2783
4323705,2022,2783
3549003,2012,2783
3140407,2018,2784
2517100,2016,2784
4204152,2014,2784
4210704,2012,2784
3557154,2021,2784
5206800,2010,2785
3130804,2017,2785
3130804,2021,2785
2205540,2016,2785
3516101,2012,2785
1721307,2021,2785
5210307,2020,2786
3117207,2010,2786
4111605,2009,2786
4119657,2008,2786
2404101,2019,2786
4315321,2018,2786
3510104,2016,2786
3103603,2020,2787
3145505,2019,2787
3163607,2017,2787
2508406,2014,2787
4212601,2019,2787
3510104,2018,2787
3536901,2022,2787
1718709,2016,2787
4101051,2020,2788
4302253,2018,2788
4315321,2019,2788
4320321,2018,2788
3549003,2011,2788
1711100,2010,2788
5206800,2008,2789
3116209,2017,2789
3125804,2022,2789
4111605,2008,2789
2406403,2009,2789
4313011,2009,2789
3541653,2009,2789
3544400,2012,2789
4315321,2020,2790
4202156,2009,2790
4211256,2008,2790
3507753,2016,2790
3516507,2013,2790
3516507,2014,2790
3516507,2015,2790
3163607,2019,2791
4205605,2020,2791
4215901,2021,2791
3516507,2016,2791
3516507,2017,2791
1703057,2008,2791
4306957,2019,2792
4204152,2013,2792
3510104,2017,2792
4315321,2021,2793
4204194,2012,2793
3510104,2019,2793
1703305,2008,2793
1720978,2019,2793
3115904,2010,2794
3165560,2016,2794
5106851,2021,2794
2513968,2008,2794
4102703,2010,2794
1719004,2016,2794
3103603,2019,2795
4306353,2015,2795
4307831,2013,2795
4311239,2013,2795
3150109,2022,2796
2205540,2017,2796
4318440,2010,2796
3170479,2008,2797
5106455,2009,2797
4312427,2012,2797
4320321,2012,2797
5221577,2022,2798
3116209,2016,2798
3165560,2012,2799
4128625,2018,2799
2413607,2018,2799
4323705,2008,2799
3510104,2020,2799
3510906,2022,2799
3516101,2015,2799
5210307,2019,2800
3116209,2022,2800
2508406,2012,2800
4121356,2017,2800
4313011,2008,2800
4314548,2014,2800
4101051,2019,2801
2403905,2021,2801
3143609,2010,2802
4319372,2009,2802
4218855,2013,2802
3140209,2011,2803
4305975,2012,2803
4213153,2015,2803
1704105,2015,2803
3103603,2018,2804
4323705,2009,2804
3537156,2022,2804
2210953,2012,2805
2405900,2008,2805
4306320,2019,2805
4200051,2008,2805
4200051,2009,2805
4204152,2022,2805
3510104,2021,2805
3163607,2020,2806
5104500,2021,2806
2409209,2010,2806
